subproblem_id,balancing_type_horizon,horizon,boundary
1,month,202001,linear
1,month,202002,linear
1,month,202003,linear
1,month,202004,linear
1,month,202005,linear
1,month,202006,linear
1,month,202007,linear
1,month,202008,linear
1,month,202009,linear
1,month,202010,linear
1,month,202011,linear
1,month,202012,linear
