Renewables - Renewable Profiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Assumed Profile for Existing Portfolio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,BANC_Solar_for_Other,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,BANC_Wind_for_Other,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LDWP_Solar_for_Other,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LDWP_Wind_for_Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,,
,,,IID_Solar_for_Other,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,IID_Wind_for_Other,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Assumed Profile for Total Planned Portfolio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Northern_California_Solar,Solano_Solar,Central_Valley_North_Los_Banos_Solar,Westlands_Solar,Greater_Carrizo_Solar,Tehachapi_Solar,Kramer_Inyokern_Solar,Mountain_Pass_El_Dorado_Solar,Southern_California_Desert_Solar,Riverside_East_Palm_Springs_Solar,Greater_Imperial_Solar,Distributed_Solar,Baja_California_Solar,Utah_Solar,Southern_Nevada_Solar,Arizona_Solar,New_Mexico_Solar,Northern_California_Wind,Solano_Wind,Central_Valley_North_Los_Banos_Wind,Greater_Carrizo_Wind,Tehachapi_Wind,Kramer_Inyokern_Wind,Southern_California_Desert_Wind,Riverside_East_Palm_Springs_Wind,Greater_Imperial_Wind,Distributed_Wind,Baja_California_Wind,Pacific_Northwest_Wind,NW_Ext_Tx_Wind,Idaho_Wind,Utah_Wind,Wyoming_Wind,Southern_Nevada_Wind,Arizona_Wind,New_Mexico_Wind,SW_Ext_Tx_Wind,Customer_PV,CAISO_Solar_for_CAISO,CAISO_Solar_for_Other,IID_Solar_for_CAISO,CAISO_Wind_for_CAISO,CAISO_Wind_for_Other,NW_Wind_for_CAISO,SW_Solar_for_CAISO,SW_Wind_for_CAISO,NW_Wind_for_Other,NW_Solar_for_Other,SW_Wind_for_Other,SW_Solar_for_Other,BANC_Wind_for_Other,BANC_Solar_for_Other,LDWP_Wind_for_Other,LDWP_Wind_for_CAISO,LDWP_Solar_for_Other,IID_Wind_for_Other,IID_Solar_for_Other
,,,Target CF from Supply Curve,0.2968927073300486,0.2923951373916481,0.2955851468741291,0.30342600337358977,0.3202423699290853,0.3536860833781947,0.35650331831232146,0.34563952683188887,0.345333320367755,0.34088454649932326,0.33729940509700207,0.22793255801063322,0.34515348509338206,0.2986751562934771,0.31813439013837314,0.33506418250144393,0.333109324187202,0.2916359083681032,0.30132927882178845,0.30806109727,0.30579287080657536,0.33891716432014746,0.30590626376375,0.292441303045,0.3262830688095238,0.33663264192500003,0.2827526284958132,0.35940027775157607,0.3175250291284234,0.3,0.31605342844664436,0.3065793761176237,0.44372499829186973,0.2773382937082401,0.2946896551724138,0.4386974981696612,0.36,,,,,,,,,,,,,,,,,,,,
,,,Actual CF in Shape,0.2968569661430642,0.2924348007538759,0.29646585709059997,0.30470926820627,0.3202395062882021,0.3523793014033833,0.3573281603321713,0.3446817784402561,0.3477418125703873,0.34196068738213936,0.3375453255070282,0.22793255801063328,0.3471304549514132,0.29848099846967113,0.31785894411070503,0.33501552632513404,0.333045664520447,0.29167604338055636,0.30221163549173835,0.3080729348783911,0.30659748594656494,0.3309646983375298,0.3180542089241234,0.2705679629724559,0.32642338777555285,0.3061989302509129,0.28304076585857696,0.35948087377780985,0.31755335963517406,0.2999999563920029,0.31605342289915694,0.306579549375682,0.4437249905822134,0.2777644303896473,0.2954375243153044,0.4388526832949883,0.3602985454722377,0.19205539496584637,0.2960422805205884,0.2760000000000025,0.2908349641226368,0.27681092183606476,0.27994733948339534,0.32071819004637236,0.32350047582790287,0.4387208948463423,0.28604851130609016,0.23536651842786505,0.43869520111972354,0.2721197847563073,0.30221163549173835,0.2924348007538759,0.29326344442953917,0.29326344442953917,0.3246813673269844,0.3061989302509129,0.3375453255070282
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,40.0,Shape Index (if available potential),1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,,,,,,,13.0,14.0,15.0,16.0,,,17.0,,18.0,,,19.0,,,,,,,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0
,Day,Hour,Day Weight,Northern_California_Solar,Solano_Solar,Central_Valley_North_Los_Banos_Solar,Westlands_Solar,Greater_Carrizo_Solar,Tehachapi_Solar,Kramer_Inyokern_Solar,Mountain_Pass_El_Dorado_Solar,Southern_California_Desert_Solar,Riverside_East_Palm_Springs_Solar,Greater_Imperial_Solar,Distributed_Solar,Baja_California_Solar,Utah_Solar,Southern_Nevada_Solar,Arizona_Solar,New_Mexico_Solar,Northern_California_Wind,Solano_Wind,Central_Valley_North_Los_Banos_Wind,Greater_Carrizo_Wind,Tehachapi_Wind,Kramer_Inyokern_Wind,Southern_California_Desert_Wind,Riverside_East_Palm_Springs_Wind,Greater_Imperial_Wind,Distributed_Wind,Baja_California_Wind,Pacific_Northwest_Wind,NW_Ext_Tx_Wind,Idaho_Wind,Utah_Wind,Wyoming_Wind,Southern_Nevada_Wind,Arizona_Wind,New_Mexico_Wind,SW_Ext_Tx_Wind,Customer_PV,CAISO_Solar_for_CAISO,CAISO_Solar_for_Other,IID_Solar_for_CAISO,CAISO_Wind_for_CAISO,CAISO_Wind_for_Other,NW_Wind_for_CAISO,SW_Solar_for_CAISO,SW_Wind_for_CAISO,NW_Wind_for_Other,NW_Solar_for_Other,SW_Wind_for_Other,SW_Solar_for_Other,BANC_Wind_for_Other,BANC_Solar_for_Other,LDWP_Wind_for_Other,LDWP_Wind_for_CAISO,LDWP_Solar_for_Other,IID_Wind_for_Other,IID_Solar_for_Other
,1.0,0.0,14.24986658992131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16402453280991097,0.0,0.477914795527511,0.7737759079995833,0.466103254585574,0.24441891793651618,0.17988490732892862,0.010369798254486967,0.038085444325731695,0.19754871740066357,0.11585489249905277,0.06461865166474569,0.04970110701096796,0.06983223427676649,0.10173872988609357,0.342551540915809,0.052089713964310114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18884121587007296,0.19323394859589468,0.17127133136183892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14748633924099414,0.14748633924099414,0.0,0.038085444325731695,0.0
,1.0,1.0,14.24986658992131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21197368878316641,0.0,0.4063278593474986,0.7867826265439682,0.39140967166366947,0.20576198634034173,0.14312487188763218,0.007573334372096237,0.005864880374839512,0.1605881707381192,0.0774651095037683,0.0860370732828529,0.06898079963742516,0.08425351575521756,0.1158252553836682,0.39708461492455965,0.07858010176042951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15178912421228383,0.1562239324347504,0.17222839472207355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360245939092093,0.1360245939092093,0.0,0.005864880374839512,0.0
,1.0,2.0,14.24986658992131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29471720017949643,0.0,0.3589682547313715,0.8013040782087835,0.3151732220000594,0.21715504227550522,0.15373703863234994,0.0075196296667526825,0.00021569473433579535,0.17129854487858256,0.018045296121992262,0.11103383261877219,0.09220565030496711,0.09648456632028092,0.12958260266882715,0.4022615868649882,0.1099109995339075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16251782500472328,0.16694483235899368,0.17487996990985272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14826371751391043,0.14826371751391043,0.0,0.00021569473433579535,0.0
,1.0,3.0,14.24986658992131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3886475097327258,0.0,0.3768352607086524,0.8139895339190055,0.24940699823730528,0.2467457460224215,0.1829690946643707,0.08159236321385734,0.0039189019659921715,0.20050978439266265,0.031562536922442534,0.12452860891649001,0.10514040030797912,0.10045966928833222,0.15693443176569036,0.40016065734562833,0.16642692428361078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19180928047627227,0.19619733096428907,0.1745079403804583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1765658813649897,0.1765658813649897,0.0,0.0039189019659921715,0.0
,1.0,4.0,14.24986658992131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45932552547138056,0.0,0.2742442693644403,0.8184309342999301,0.21688031645228692,0.2604421931442047,0.1968363535248219,0.2539748644716421,0.0769592323831225,0.2143053881523927,0.15433298602813886,0.1389795908657273,0.11911941424580136,0.0839023407367195,0.17155581645823034,0.3938762222454839,0.2775384557287061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20565601050092078,0.210018606506687,0.17394466536768455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19078721148245867,0.19078721148245867,0.0,0.0769592323831225,0.0
,1.0,5.0,14.24986658992131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49709780617860955,0.0,0.16122717771080014,0.8082011263596918,0.19932964915586526,0.2512966871819822,0.18873538163790043,0.376241080508363,0.13827192600340255,0.2060805201592563,0.21586467623844477,0.16773442993010657,0.14703650234708707,0.07833636322617704,0.1902300585773863,0.35939579514197584,0.47675480232021517,0.0,0.0007482064835211042,0.0,0.0,0.0,0.0,0.0,0.19739541107404193,0.20177394778334823,0.17096983367506471,0.0,0.0007338883923743245,0.0,0.0,0.0007340145267451449,0.0,0.0,0.0,0.19600200318036726,0.19600200318036726,0.0,0.13827192600340255,0.0
,1.0,6.0,14.24986658992131,0.0,0.0,0.0,0.0,0.0,0.0,0.00022774863348198296,0.002191147984709661,0.0025022458484690504,0.0036199072809832223,0.0034387062877574747,4.22275201404159e-06,0.002497403180602501,0.001301070318628037,0.0007420352117774662,0.02825687868080276,0.09206772412880884,0.5276398832682524,0.0,0.1648042260971902,0.8156155472590872,0.14869000005235028,0.2660319276226185,0.2048540897045159,0.43075231977383494,0.1913055672925489,0.22192995831457413,0.2672524125418763,0.21425110534514583,0.19275292055340765,0.08596595972559706,0.22817423361861044,0.3298732165440329,0.5715422700109325,0.0,0.011213843116700492,0.0,1.5917117185451086e-06,0.0006981593827551561,0.0006508934781260877,0.0006858789179654254,0.21330882373531757,0.21765361636116282,0.16972862294985747,0.02247295267534911,0.011027475222545765,0.0,0.0,0.010991388442300458,0.018903574710927937,0.0,0.0,0.22291392498988663,0.22291392498988663,0.0002742147758008534,0.1913055672925489,0.0034387062877574747
,1.0,7.0,14.24986658992131,0.07430836186496065,0.002786905839733337,0.011940977697959577,0.1114016061227902,0.12963517395461885,0.24705666973873272,0.405090300889876,0.44570616356561593,0.4115023784769834,0.38977446713458286,0.38851678329971356,0.08438468611641099,0.4107059861694575,0.29142197557110966,0.34461380028003513,0.45647550114788604,0.4398736030650759,0.5277954617574642,0.0,0.19612738200991447,0.8098055068488641,0.07363489837187998,0.33652152091315896,0.2756951592612405,0.43760846903080586,0.23115507847435202,0.29235119037708507,0.30566965649235683,0.27395729822987763,0.25222300759315813,0.09261778404178603,0.23511011150743757,0.28343826472284583,0.5986708833890213,0.0,0.0209782097589782,0.0,0.06372039978400224,0.18423914749303263,0.1717660214569961,0.18099842278236633,0.2841341420886618,0.2882793167541521,0.17123626839417003,0.34623364678996327,0.020788389588463182,0.0,0.007286055606011577,0.02074180618388006,0.29124137375639403,0.0,0.002786905839733337,0.2616947141307948,0.2616947141307948,0.34187223426721175,0.23115507847435202,0.38851678329971356
,1.0,8.0,14.24986658992131,0.4645018039807514,0.33088305964033404,0.392134287851733,0.3895357879207474,0.4744447760216346,0.6374848395935876,0.7336173776284777,0.7317623840271623,0.7153626462272739,0.6545844172087619,0.6812584074564413,0.35046506456705095,0.7139781844638806,0.5423866615915662,0.641852958396118,0.6931830776454859,0.5701649500929401,0.5001658183434046,0.0,0.12080496114778905,0.8136106050681664,0.03142019444478247,0.37205273492635443,0.31482928935346327,0.45707895434396495,0.2424280949884869,0.3306932522990539,0.31596124142169024,0.3411763482677624,0.3195079891090795,0.07303572050028302,0.20233688134080113,0.2599663994064582,0.5950349575146586,0.0,0.0015694285553665161,0.0,0.2687951430234373,0.4936930207750913,0.4602696395066114,0.48500907279943184,0.3227466517747287,0.3267528198482277,0.17156248004533914,0.6027052384044829,0.001553493072952228,0.0,0.1411132394694652,0.0015565769027708085,0.5069775951312453,0.0,0.33088305964033404,0.2645448505945144,0.2645448505945144,0.6493224887839508,0.2424280949884869,0.6812584074564413
,1.0,9.0,14.24986658992131,0.6919692617923147,0.5763564382761819,0.5904708665576202,0.5391131735471875,0.6588123571493636,0.8560935378817928,0.8988395269293215,0.883629700581353,0.8569787430883284,0.7853181925048959,0.8497167934160949,0.5663317744306336,0.8553202076474528,0.7655288425161328,0.7471468631842101,0.8526209241053747,0.6162925562924643,0.47202909918177,0.0,0.0701280075829836,0.8109021098465746,0.07991818264142213,0.4281043435162626,0.3717779628245295,0.4355833601532961,0.2409390333327175,0.38708248253730426,0.3114993199867845,0.36480049786175167,0.34378057053989564,0.05026677176125577,0.2179552232983886,0.22843564270188102,0.571539991286109,0.0,0.0,0.0,0.44051435063098976,0.6892930776330538,0.6426274283936068,0.6771685691343312,0.37961238078149273,0.38338244874037064,0.1713726379131449,0.7514313161481045,0.0,0.0,0.17632851223444512,0.0,0.6320815172862432,0.0,0.5763564382761819,0.3006688360193796,0.3006688360193796,0.8064792745192103,0.2409390333327175,0.8497167934160949
,1.0,10.0,14.24986658992131,0.7221042842240746,0.6994215075851977,0.7242779909880993,0.6173244643639235,0.8235613900285056,0.9218253747869999,0.9796057936653613,0.954226721758234,0.9491082806447907,0.8819018946421509,0.9351506933829202,0.7009236478591923,0.9472714442782255,0.7877885873520786,0.8348731707126512,0.9284343636345117,0.6791752572615501,0.41462933670851315,0.0,0.027273550979239596,0.8133698491298619,0.12595451553780732,0.41592958825562937,0.36170479242818526,0.5520086544740178,0.3157228152156026,0.37677404789137586,0.3855918790359926,0.3798636612024373,0.35919866338690637,0.03234072347179089,0.255903448357107,0.2533987900780623,0.5332444717364602,0.0011033144980382035,0.0007810991208041195,0.0,0.5379213904143776,0.7987371059353987,0.7446620153395302,0.7846875018650757,0.3692031563482544,0.3730194440608265,0.1718804613874057,0.8479615231529462,0.0007667126732926606,0.0,0.1678769288712245,0.0007669565582448649,0.7132798362761182,0.0,0.6994215075851977,0.31446144620896677,0.31446144620896677,0.8914856346081756,0.3157228152156026,0.9351506933829202
,1.0,11.0,14.24986658992131,0.7040311818196313,0.7881216606870373,0.7879982836183406,0.6393550643405213,0.8862969065157063,0.9750760266121006,1.0,0.9743525050348877,0.9716053435569414,0.9240087095162368,0.9291061981604591,0.7644480008271411,0.9697249679818996,0.8846543034731333,0.8657198876990093,0.9541363094709393,0.5983719400782823,0.3840784055255116,0.0,0.03213406926651381,0.8209489403007073,0.1433958389290201,0.435642421472303,0.3852310728685079,0.7385311781677001,0.3482399942271876,0.39952936984597714,0.41309715669445285,0.39750590680392744,0.37724956499668194,0.023039559286772503,0.2911363654333801,0.2981611264156211,0.559487265290722,0.029274161072456548,0.011574578971340307,0.0,0.5888495065898222,0.844329069599142,0.7871673694702492,0.8294775132550305,0.3921584827463125,0.39587004808484355,0.17210188033471405,0.8608146758045289,0.01138808069313716,0.0,0.12081183763852843,0.01135145400763344,0.7240915233263329,0.0,0.7881216606870373,0.34350320675911183,0.34350320675911183,0.9186766663047818,0.3482399942271876,0.9291061981604591
,1.0,12.0,14.24986658992131,0.7647111025040177,0.7094133090329919,0.787920946410385,0.6994093493195318,0.8595102736558483,0.9846029427628946,1.0,0.9935478081370032,0.9878943509553911,0.9781844031103787,0.967995429314211,0.786731472455937,0.9859824507990398,0.8483543641180026,0.8529433858652377,0.9776509282978753,0.6842542320824863,0.3928152888723097,0.005638822193895187,0.06304729030682125,0.8223530822821582,0.16198959466258545,0.5690225627270384,0.5231619268500479,0.8514143968621738,0.41092685105011534,0.5355306436253797,0.47360757174210844,0.4285646729070074,0.4088179247761757,0.01992031749102454,0.3194013983276239,0.3208058133910675,0.6318462926866841,0.08007350077885729,0.021788264607265743,0.0,0.5809994605432238,0.8616224019153914,0.8032899304466464,0.8464666597881301,0.5295550401699918,0.5325721728888566,0.17272645213143728,0.8576950761879132,0.021582713666458423,0.0,0.13677737466631903,0.021539981504716,0.7214674095628769,0.005638822193895187,0.7094133090329919,0.4259867856082402,0.4259867856082402,0.9193285217291919,0.41092685105011534,0.967995429314211
,1.0,13.0,14.24986658992131,0.7647267734317006,0.6254991122184584,0.6542641812881572,0.7120730258130861,0.8497373911538453,0.8186307789150777,0.9858803686912402,0.9551577868796023,0.947506461643689,0.893528580808387,0.8999856979622398,0.7231669919568942,0.9456727253231922,0.8408556655007192,0.8468766500814099,0.919516409537097,0.6118574649796077,0.3878528636164212,0.040696325863084144,0.10922985240576866,0.8076754469395901,0.1753423347026103,0.6201119775869572,0.5803130089276431,0.8617882152564142,0.42183477200362557,0.5911973429419948,0.48178465110342833,0.46261950792889983,0.44360990062593736,0.0202355922499906,0.35387081777195967,0.3422635858409178,0.7051019233306244,0.12160525769977258,0.02378786729322969,0.0,0.531579122044438,0.8011902990661789,0.7469491254877992,0.7870975438865117,0.5858418856600982,0.5885437882726073,0.17345287624008718,0.8432961728339304,0.023580157327478847,0.0,0.14621878984041975,0.0235398517368655,0.7093554833180442,0.040696325863084144,0.6254991122184584,0.47120730302228353,0.47120730302228353,0.8974332936677625,0.42183477200362557,0.8999856979622398
,1.0,14.0,14.24986658992131,0.6925658684165801,0.6211255589569122,0.566226659767952,0.6861653463822045,0.7694870826410394,0.7781469320077182,0.9095729062286535,0.8390427043338448,0.842063073967022,0.7362114469173202,0.8291263617283696,0.6230788796402902,0.840433405246659,0.8128233644045457,0.7695074223700393,0.7946076957593928,0.5113325498290751,0.3892384742381468,0.005638822193895187,0.08070058246781006,0.7879019739298496,0.19544007060392835,0.6420575659423601,0.6066938190220929,0.8127049276424859,0.4327065279088473,0.6166285205292404,0.49294770918469627,0.49840547825047204,0.48021856394038676,0.023519057133200644,0.36314391023145765,0.3486143583787182,0.7416669814172879,0.13675659825872358,0.027050352736444468,0.0,0.42431790935908875,0.7156239096915433,0.6671756437207002,0.7030362478442221,0.6115639913459613,0.6141153709480932,0.17375621776913847,0.7178844117107022,0.026839827267659235,0.0,0.11209952461522749,0.026802357072393677,0.603862866025147,0.005638822193895187,0.6211255589569122,0.4886296405897754,0.4886296405897754,0.8216485486485148,0.4327065279088473,0.8291263617283696
,1.0,15.0,14.24986658992131,0.4885058408197306,0.46116313835104045,0.427549314513641,0.5419422391560461,0.49834111795649466,0.6188978291238735,0.7059952261511888,0.5034272215006692,0.6064576691111797,0.5737790689550578,0.617855987414571,0.40529054789078844,0.6052839742608419,0.545537587917137,0.5786049162364354,0.5597901452743501,0.23752051384459835,0.4278494678901736,0.0,0.023152170030166636,0.7584864283766682,0.22717794345210646,0.7153674724882874,0.6829360679094403,0.717408326724653,0.40674753196432917,0.6916135916216296,0.4695759782908262,0.5299401751297965,0.5125826625609418,0.04406634021268998,0.3593244360496599,0.3952529409341802,0.7336623503723064,0.1543392037867259,0.0408438344285875,0.0,0.2733421434462841,0.5046132080768003,0.470450522081802,0.49573717648962135,0.6874738181759367,0.6895651463258486,0.1729180998310127,0.42394722655832917,0.04063004581133821,0.0,0.2006046245001363,0.04058240349656274,0.3566117094851921,0.0,0.46116313835104045,0.5244447911877543,0.5244447911877543,0.6262299007935264,0.40674753196432917,0.617855987414571
,1.0,16.0,14.24986658992131,0.15362092693279936,0.16857569340398149,0.14101926717264326,0.1858089286227266,0.19597432337536275,0.2176613867789819,0.23105107152447307,0.11713652693592672,0.1670823137773667,0.16068393577826096,0.19641195715274154,0.0808454208521666,0.16675895460285015,0.09143768768057274,0.13759477036564244,0.09059912314818885,4.770946550169539e-05,0.4714497412703653,0.0,0.013215175765824882,0.736154305961882,0.33112929368127986,0.7092518967996955,0.6801840186609626,0.615906322212498,0.3346006454070633,0.6883756515400713,0.39966221192474366,0.5558438643825308,0.5392661356762212,0.0631380812223893,0.37148131515467836,0.407849582764093,0.6951195149189844,0.24708287499514286,0.03658715282234961,0.0,0.07902510922598843,0.14416796774724613,0.13440769010517412,0.14163208597661042,0.6841824879384748,0.6862945443337045,0.1711360720431399,0.06652836947738221,0.03637327067183576,0.0008448051208985808,0.015203712054946968,0.03633114781420711,0.05596167183635897,0.0,0.16857569340398149,0.5288879297441914,0.5288879297441914,0.1909590947738828,0.3346006454070633,0.19641195715274154
,1.0,17.0,14.24986658992131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004330396737856986,0.0020945107264481134,0.0,0.0,0.5146305833057165,0.0,0.0,0.6736917801335262,0.46049089288476125,0.7523643888504895,0.7240856705783817,0.6022877333069376,0.32711128144803936,0.731675669109465,0.391478749296008,0.5804793227130883,0.5647630002456651,0.07008996517507844,0.35392791378762917,0.45732642719978883,0.6838124663587553,0.42248746115822144,0.03170246009502956,0.0,1.3945007230067217e-05,0.0,0.0,0.0,0.7280394333724679,0.7298760473694695,0.17485982504462103,0.001208421233470859,0.031488441652871305,0.011523667695651038,0.0,0.031453919772739064,0.0010164877485923515,0.0,0.0,0.5419019805785493,0.5419019805785493,0.00034580777202608873,0.32711128144803936,0.0
