Year-by-Year Levelized Resource Costs,,,,,,,,,,,,,,,,,,,,
Values hard-coded by macro,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Solar PV - Tracking - 5MW,170.03777979928552,174.25950031188324,178.53631015989842,182.90986096091072,184.70993626328897,186.72884267828,184.56139609177188,182.56952815773428,180.94255513172988,179.47259631359938,177.4601162113144,175.43440194534787,170.4653189456953,168.73549787511047,166.5231307673777,164.46571496264806,162.54475688509382,160.74478814540458
,,Solar PV - Tracking - 10MW,158.20984944406524,162.1181423413179,166.1177623703112,170.16713171608143,171.84249082674262,173.74148876953575,171.7247923054702,169.87146265736519,168.33808376056456,166.9705223791588,165.1136118003503,163.22410739881747,158.62744957446648,157.01775496711667,154.95902446408752,153.04448475690862,151.25692654585126,149.58195563530705
,,Solar PV - Tracking - 20MW+,153.46787745549653,157.27879480874128,161.13930939490558,165.06761290764604,166.85671258445797,168.8523362780364,167.0311428054966,165.35747901040634,163.99041756889187,162.75528706041896,161.01165934569525,159.27304732320547,154.8619671005401,153.278463573096,151.13944373135553,149.19756874383202,147.38538317712855,145.68813226633736
,,Wind,160.13543246783328,164.10150963141496,167.53359696302658,171.30366978843168,175.1295175967957,178.9833132329667,178.6641956031694,176.97381770919947,174.8498391784372,172.07328868957458,163.67185025393437,163.37002735622195,163.06820445850954,162.76638156079713,162.46455866308472,162.16273576537228,161.86091286765986,161.55908996994748
,,Wind - Distributed,196.23862879821368,201.20456656541865,205.57078099946233,210.30702778229488,215.11631207784174,219.99591666298693,219.57168826386018,217.43041336529106,214.8759862726444,211.7421148258121,203.21114020720518,202.83640395848798,202.46166770977064,202.0869314610533,201.71219521233593,201.33745896361862,200.96272271490133,200.58798646618408
,,Battery - Li [Capacity],16.384728522164632,16.829447006320265,17.287543997414062,17.758750066221044,17.148217053213088,16.67802572692323,15.741057989455648,14.804090251988043,14.054516062013967,13.304941872039885,12.930154777052845,12.367974134572288,11.993187039585253,11.805793492091729,11.618399944598211,11.431006397104692,11.431006397104692,11.431006397104692
,,Battery - Li [Energy],50.76053151012388,52.138286814252304,53.55748925753072,55.01730413765412,53.12584892050861,51.66917775249771,48.7664149574136,45.86365216232945,43.54144192626213,41.21923169019483,40.058126572161164,38.31646889511068,37.15536377707703,36.5748112180602,35.99425865904336,35.413706100026545,35.413706100026545,35.413706100026545
,,Battery - Flow [Capacity],176.65249637399387,182.49666945254694,188.4007724313658,194.36217230502058,190.1908620366591,183.58821366933375,173.2742690811689,165.0231134106371,156.77195774010528,148.52080206957334,144.39522423430745,138.20685748140858,136.1440685637756,132.01849072850965,129.95570181087666,127.89291289324376,127.89291289324376,127.89291289324376
,,Battery - Flow [Energy],24.370954769850872,25.17721610602276,25.99174536321881,26.8141792923621,26.238705885713888,25.327805400160354,23.904894984421013,22.76656665182953,21.628238319238058,20.48990998664658,19.92074582035084,19.06699957090724,18.78241748775937,18.213253321463633,17.928671238315758,17.644089155167894,17.644089155167894,17.644089155167894
,,Pumped Storage [Capacity],90.93189697094766,94.03863279243814,97.07383437058635,100.24042851709136,103.34397466743704,106.48215538622863,106.48215538622865,106.48215538622865,106.48215538622865,106.48215538622865,106.48215538622865,106.48215538622865,106.48215538622865,106.48215538622865,106.48215538622865,106.48215538622865,106.48215538622865,106.48215538622865
,,Pumped Storage [Energy],9.093189697094768,9.403863279243813,9.707383437058636,10.024042851709138,10.334397466743706,10.648215538622864,10.648215538622866,10.648215538622866,10.648215538622866,10.648215538622866,10.648215538622866,10.648215538622866,10.648215538622866,10.648215538622866,10.648215538622866,10.648215538622866,10.648215538622866,10.648215538622866
,,Gas - CCGT,156.50112111637978,158.94383453617013,161.46230009961693,164.05499082051213,166.72031349178647,169.45661690933423,169.45661690933434,169.45661690933434,169.45661690933434,169.45661690933434,169.45661690933434,169.45661690933434,169.45661690933434,169.45661690933434,169.45661690933434,169.45661690933434,169.45661690933434,169.45661690933434
,,Gas - CT - Frame,114.36620389273911,116.15126369950895,117.99168084202775,119.88633944575889,121.8340752439978,123.83368158759043,123.8336815875905,123.8336815875905,123.8336815875905,123.8336815875905,123.8336815875905,123.8336815875905,123.8336815875905,123.8336815875905,123.8336815875905,123.8336815875905,123.8336815875905,123.8336815875905
,,Gas - CT - Aero,150.48184722728828,152.8306101309328,155.25221163424706,157.7451834812617,160.30799374210235,162.9390547205137,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378
,,Gas - ICE,150.48184722728828,152.8306101309328,155.25221163424706,157.7451834812617,160.30799374210235,162.9390547205137,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378,162.93905472051378
,Interconnection,Biogas - Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,($/kW-yr),Biomass - Distributed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Biomass - Large,18.874959304827254,19.29387262865999,19.720965659369266,20.156583800784272,20.123846445750445,20.55020993165673,20.55020993165674,20.55020993165674,20.55020993165674,20.55020993165674,20.55020993165674,20.55020993165674,20.55020993165674,20.55020993165674,20.55020993165674,20.55020993165674,20.55020993165674,20.55020993165674
,,Geothermal,22.202153445681265,22.717228452236796,23.245920097411425,23.77933066107289,23.30523133064457,23.90098455100155,23.90098455100155,23.90098455100155,23.90098455100155,23.90098455100155,23.90098455100155,23.90098455100155,23.90098455100155,23.90098455100155,23.90098455100155,23.90098455100155,23.90098455100155,23.90098455100155
,,Hydro - Small,20.165771383234443,20.48052440242605,20.805038376682177,21.139116547956913,21.48255362539166,21.835136844986597,21.835136844986614,21.835136844986614,21.835136844986614,21.835136844986614,21.835136844986614,21.835136844986614,21.835136844986614,21.835136844986614,21.835136844986614,21.835136844986614,21.835136844986614,21.835136844986614
,,Solar Thermal - No Storage,7.084012283643844,7.249283937353978,7.418717120631207,7.589720591101916,7.7635155853255196,7.940052514331101,7.940052514331101,7.940052514331101,7.940052514331101,7.940052514331101,7.896616207292329,7.844472372397654,7.606538140200467,7.606538140200467,7.606538140200467,7.606538140200467,7.606538140200467,7.606538140200467
,,Solar Thermal - Storage,7.085275998216847,7.250553385547634,7.41998361196671,7.5909872965029255,7.764779905853896,7.941311981896037,7.941311981896037,7.941311981896037,7.941311981896037,7.941311981896037,7.8980719968344015,7.846178438804568,7.609568521506086,7.609568521506086,7.609568521506086,7.609568521506086,7.609568521506086,7.609568521506086
,,Solar PV - Parking Lot,15.751970395700294,16.141013970647666,16.53709238411433,16.94207425092489,17.351899067161337,17.766402421371318,17.766402421371318,17.766402421371318,17.764386253415292,17.764386253415292,17.698038164157644,17.618512721285747,17.229734025357004,17.229734025357004,17.229734025357004,17.229734025357004,17.229734025357004,17.229734025357004
,,Solar PV - Commercial Rooftop,15.755759704276542,16.14486798073008,16.542934053162654,16.94599795459859,17.355853263341395,17.772381184415575,17.770399805857707,17.770399805857707,17.770399805857707,17.770399805857707,17.702839595098837,17.624285866225613,17.235250691601482,17.235250691601482,17.235250691601482,17.235250691601482,17.235250691601482,17.235250691601482
,,Solar PV - Residential Rooftop,15.757635573264272,16.148672686531942,16.544857047382184,16.947941971493936,17.35781283865216,17.774351127418974,17.774351127418974,17.772381184415586,17.772381184415586,17.772381184415586,17.707583579520193,17.627145449899572,17.235250691601482,17.235250691601482,17.235250691601482,17.235250691601482,17.235250691601482,17.235250691601482
,,Solar PV - Fixed Tilt - 1MW,15.748130370486983,16.13710992996788,16.53512063897289,16.93810241813008,17.347897590532664,17.764386253415296,17.764386253415296,17.764386253415296,17.764386253415296,17.76235832583678,17.698038164157648,17.61559888521694,17.229734025357,17.229734025357,17.229734025357,17.229734025357,17.229734025357,17.229734025357
,,Solar PV - Fixed Tilt - 5MW,15.746191102674329,16.135138917766966,16.531139829620223,16.93609823712136,17.345878912043005,17.76235832583675,17.762358325836775,17.760318555918726,17.760318555918726,17.760318555918726,17.693178443548913,17.61266668813444,17.224177429781236,17.224177429781236,17.224177429781236,17.224177429781236,17.224177429781236,17.224177429781236
,,Solar PV - Fixed Tilt - 10MW,15.742273576523903,16.13115844192218,16.52913058411057,16.932052907072777,17.341805248494573,17.758266860250984,17.758266860251005,17.758266860251005,17.756203154723384,17.756203154723384,17.69072645710908,17.60971598949848,17.224177429781236,17.224177429781236,17.21858055262567,17.21858055262567,17.21858055262567,17.21858055262567
,,Solar PV - Fixed Tilt - 20MW+,15.740295123640669,16.13115844192218,16.52710865588775,16.930011580271387,17.33975009078803,17.756203154723384,17.756203154723384,17.756203154723384,17.756203154723384,17.756203154723384,17.68825957536974,17.606746647490173,17.21858055262567,17.21858055262567,17.21858055262567,17.21858055262567,17.21858055262567,17.21858055262567
,,Solar PV - Tracking - 1MW,15.748130370486983,16.13710992996788,16.53512063897289,16.93810241813008,17.347897590532664,17.764386253415296,17.764386253415296,17.76235832583678,17.76235832583678,17.76235832583678,17.695615643331386,17.61559888521694,17.229734025357,17.229734025357,17.229734025357,17.229734025357,17.229734025357,17.229734025357
,,Solar PV - Tracking - 5MW,15.74423887030421,16.135138917766966,16.531139829620223,16.93609823712136,17.345878912043005,17.760318555918726,17.760318555918726,17.760318555918726,17.760318555918726,17.760318555918726,17.693178443548913,17.61266668813444,17.224177429781236,17.224177429781236,17.224177429781236,17.224177429781236,17.224177429781236,17.224177429781236
,,Solar PV - Tracking - 10MW,15.742273576523903,16.13115844192218,16.52913058411057,16.932052907072777,17.341805248494573,17.758266860250984,17.758266860251005,17.758266860251005,17.756203154723384,17.756203154723384,17.69072645710908,17.60971598949848,17.224177429781236,17.224177429781236,17.224177429781236,17.224177429781236,17.224177429781236,17.224177429781236
,,Solar PV - Tracking - 20MW+,15.740295123640669,16.13115844192218,16.52710865588775,16.930011580271387,17.33975009078803,17.756203154723384,17.756203154723384,17.756203154723384,17.756203154723384,17.756203154723384,17.68825957536974,17.60971598949848,17.224177429781236,17.224177429781236,17.21858055262567,17.21858055262567,17.21858055262567,17.21858055262567
,,Wind,10.650114340860348,10.913885916119337,11.182619473033215,11.456230769628315,11.734632498108475,12.01598420466375,12.017734709533464,11.927076479308246,11.805582418091818,11.63949937392026,11.091619626280977,11.091619626280977,11.091619626280977,11.091619626280977,11.091619626280977,11.091619626280977,11.091619626280977,11.091619626280977
,,Wind - Distributed,15.45855518517576,15.849743319186944,16.252515403773604,16.658904508412682,17.072654519391506,17.49359195223604,17.49359195223604,17.35652757173719,17.184133184818638,16.964679341426354,16.31120533276614,16.31120533276614,16.31120533276614,16.31120533276614,16.31120533276614,16.31120533276614,16.31120533276614,16.31120533276614
,,Battery - Li [Capacity],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Battery - Li [Energy],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Battery - Flow [Capacity],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Battery - Flow [Energy],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Pumped Storage [Capacity],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Pumped Storage [Energy],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Gas - CCGT,12.038547778183059,12.226448810474627,12.420176930739764,12.619614678500932,12.824639499368192,13.0351243776411,13.035124377641104,13.035124377641104,13.035124377641104,13.035124377641104,13.035124377641104,13.035124377641104,13.035124377641104,13.035124377641104,13.035124377641104,13.035124377641104,13.035124377641104,13.035124377641104
,,Gas - CT - Frame,12.038547778183062,12.22644881047463,12.420176930739762,12.619614678500934,12.824639499368189,13.035124377641097,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106
,,Gas - CT - Aero,12.038547778183062,12.22644881047463,12.420176930739762,12.619614678500934,12.824639499368189,13.035124377641097,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106
,,Gas - ICE,12.038547778183062,12.22644881047463,12.420176930739762,12.619614678500934,12.824639499368189,13.035124377641097,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106,13.035124377641106
,Property Tax,Biogas - Distributed,72.14052216923419,72.1134836120309,72.08640308154358,71.45409085608625,72.03211587375611,72.00490908308993,72.00490908308997,72.00490908308997,72.00490908308997,72.00490908308997,72.00490908308997,72.00490908308997,72.00490908308997,72.00490908308997,72.00490908308997,72.00490908308997,72.00490908308997,72.00490908308997
,($/kW-yr),Biomass - Distributed,38.658928212936544,38.67659085120874,38.698681253810655,38.74357265597038,44.55594796314814,44.53911902046802,44.539119020468014,44.539119020468014,44.539119020468014,44.539119020468014,44.539119020468014,44.539119020468014,44.539119020468014,44.539119020468014,44.539119020468014,44.539119020468014,44.539119020468014,44.539119020468014
,,Biomass - Large,36.70860415906459,36.729163532651285,36.7717953468992,36.817065898495045,42.421046746097346,42.40502416332768,42.405024163327695,42.405024163327695,42.405024163327695,42.405024163327695,42.405024163327695,42.405024163327695,42.405024163327695,42.405024163327695,42.405024163327695,42.405024163327695,42.405024163327695,42.405024163327695
,,Geothermal,30.067338208023397,30.172029340108004,30.266186674302073,30.370889403215514,32.49926035324502,32.47868417788413,32.47868417788413,32.47868417788413,32.47868417788413,32.47868417788413,32.47868417788413,32.47868417788413,32.47868417788413,32.47868417788413,32.47868417788413,32.47868417788413,32.47868417788413,32.47868417788413
,,Hydro - Small,29.128258628002325,29.117341239779133,29.106406903956504,29.09545559761982,29.084487297872766,29.073501981837715,29.073501981837733,29.073501981837733,29.073501981837733,29.073501981837733,29.073501981837733,29.073501981837733,29.073501981837733,29.073501981837733,29.073501981837733,29.073501981837733,29.073501981837733,29.073501981837733
,,Solar Thermal - No Storage,37.2498197705122,37.374071202837975,36.91143154284853,36.746436340461244,36.57990026148209,36.41178528038992,36.121265716982556,35.8307461535752,35.54022659016781,35.249707026760454,35.30323800379088,35.404563899495194,36.728442751790254,36.418061545437084,36.10768033908395,35.797299132730785,35.486917926377615,35.17653672002449
,,Solar Thermal - Storage,50.821431001804015,50.991526579402816,50.360335016049,50.1354600391738,49.908463790009414,49.67929465286698,49.282607001810746,48.8859193507545,48.42774696573438,47.96957458071423,47.977514365152174,48.04876731791741,49.76901042174922,49.28160644051237,48.79420245927553,48.30679847803867,47.81939449680183,47.33199051556499
,,Solar PV - Parking Lot,15.857300949768048,15.918659866379565,15.980076505304355,16.035929505011275,15.68956929152262,15.393943693941088,15.070585662147362,14.776222102062045,14.54254568262455,14.328613199043527,14.280881566291873,14.261626819856454,14.72899735356384,14.526386568899099,14.301884928639565,14.09323715091014,13.898546384026108,13.716226366010968
,,Solar PV - Commercial Rooftop,18.81385771251115,18.88713517429965,18.95365698267303,19.02723973396906,18.60232691663497,18.23323759805034,17.844062871598283,17.484398844671816,17.193072154452015,16.93176722619578,16.87207641515261,16.840927685669833,17.39005524250966,17.149274312140403,16.88703472946691,16.643267855768567,16.415766584341018,16.20268485365965
,,Solar PV - Residential Rooftop,20.976620547921147,21.050779421211097,21.13303860656717,21.215336463093976,20.741801957083393,20.33049509183911,19.89010261891003,19.495504143923846,19.170668228953485,18.879307264421417,18.80552703042323,18.776823223753173,19.39660007818385,19.12803673277198,18.835538736713097,18.56364491604956,18.309893497918825,18.072225413697296
,,Solar PV - Fixed Tilt - 1MW,14.426927353331878,14.482382817890036,14.532611134369752,14.588326442601605,14.445471605515621,14.322918593629517,14.16218850847402,14.014478708080672,13.893828208712806,13.789344880726748,13.826736958136987,13.895054869100797,14.423427418816607,14.276537129175123,14.08583842764059,13.908540372211863,13.743040791440825,13.5879999008944
,,Solar PV - Fixed Tilt - 5MW,13.405970581286889,13.457329627174401,13.508745865324022,13.55542700066682,13.422527726580983,13.308499408350434,13.159153014372658,13.026190130495142,12.914047797066864,12.812727978438126,12.852455077379423,12.911775219694077,13.40466192828688,13.268146895069231,13.090917755974395,12.926142739291182,12.772332839252105,12.628242904003832
,,Solar PV - Fixed Tilt - 10MW,12.268216961825086,12.314901209213218,12.357110210191845,12.404032041740749,12.282129041734116,12.17750616889692,12.040851646237071,11.915267115839988,11.816598386184014,11.723888832672158,11.756701978467765,11.811366935188882,12.257416087577642,12.132584773419161,11.97695109835953,11.826197548926704,11.685476043715907,11.553647386596218
,,Solar PV - Fixed Tilt - 20MW+,11.849833925308506,11.890249443378282,11.935379410719117,11.980553245889434,11.875918542204817,11.78662532045997,11.665360902545835,11.55391976850062,11.462893794348116,11.380652459522183,11.423763830326733,11.483943495114172,11.925786235445486,11.803285644235196,11.638640446734875,11.485651639921256,11.342920163298045,11.209276668585046
,,Solar PV - Tracking - 1MW,13.944017651128293,13.997616865826776,14.046163899746494,14.100014260422467,13.955520701693299,13.83130530134297,13.67075905132417,13.527655907127777,13.407103855051757,13.298185914089903,13.335559240671524,13.393421626521306,13.89958158037361,13.758533599243185,13.578139268655255,13.410379521397225,13.25374640871142,13.106978652699992
,,Solar PV - Tracking - 5MW,13.048748482073968,13.093618015629147,13.143644625720675,13.189064108756906,13.053751107796653,12.94167025877855,12.791450407234601,12.653399436470744,12.540638343323746,12.43875947959082,12.474090603191728,12.528639968002203,13.003965736955855,12.872006144986798,12.703235475125851,12.546285282577305,12.39974478286075,12.262433968184327
,,Solar PV - Tracking - 10MW,12.147347829196272,12.193572133260377,12.235365282012618,12.28182482950685,12.155530486731749,12.04691768736154,11.907083635776901,11.778577141004753,11.677475697808719,11.582609079157278,11.612014026339828,11.6631907044715,12.10091256077837,11.978116829362708,11.821066344908772,11.675015471287217,11.538651395162091,11.410876053727076
,,Solar PV - Tracking - 20MW+,11.789375588954899,11.829584905401857,11.874484617807287,11.919427974226732,11.808297500758647,11.713148975899827,11.586814268734928,11.470713575078058,11.375881636849495,11.290201639940246,11.329203532137058,11.380867413622745,11.81366231318023,11.69286457119617,11.53962944006972,11.391365577098309,11.253003615454654,11.1234170158628
,,Wind,12.54366513531167,12.585281974505316,12.581355054982934,12.59892615484769,12.616470417111321,12.63863309187698,12.609611720114414,12.810667242582362,13.051536307084046,13.34100375626546,14.127012965247781,14.100961717079105,14.074910468910426,14.04885922074175,14.022807972573073,13.996756724404392,13.970705476235718,13.944654228067039
,,Wind - Distributed,16.060207251478854,16.089349418683895,16.053240157483717,16.05365551134502,16.054861959403766,16.05681898579296,16.02585587194641,16.242209157114754,16.492533012624783,16.781453026823012,17.539768799191933,17.50742417892912,17.47507955866629,17.442734938403458,17.410390318140628,17.3780456978778,17.345701077614976,17.313356457352153
,,Battery - Li [Capacity],1.6539813741516733,1.6533614552953437,1.6527405741084413,1.6521187292898118,1.552406164366982,1.4692762077665995,1.3867326005887004,1.304188993410802,1.2381541076684837,1.1721192219261642,1.1391017790550042,1.0895756147482647,1.0565581718771058,1.0400494504415259,1.023540729005946,1.0070320075703663,1.0070320075703663,1.0070320075703663
,,Battery - Li [Energy],5.124099160154544,5.122178627226708,5.120255112961022,5.1183286133264545,4.8094151768374935,4.551875311240047,4.296151979147911,4.040428647055773,3.835849981382064,3.6312713157083523,3.5289819828714974,3.3755479836162148,3.2732586507793595,3.222113984360932,3.1709693179425047,3.119824651524078,3.119824651524078,3.119824651524078
,,Battery - Flow [Capacity],16.504842854502133,16.413180278429905,16.32786306330221,16.248694616400673,15.379356446139548,14.347362593092939,13.541330986739407,12.896505701656578,12.251680416573748,11.606855131490917,11.284442488949503,10.800823525137384,10.639617203866676,10.317204561325264,10.155998240054554,9.994791918783847,9.994791918783847,9.994791918783847
,,Battery - Flow [Energy],2.27700591243829,2.264360155704603,2.252589804118035,2.2416677357734596,2.1217339580911765,1.979360224169432,1.8681602115756444,1.779200201500613,1.690240191425583,1.6012801813505517,1.5568001763130364,1.4900801687567637,1.4678401662380058,1.4233601612004914,1.4011201586817335,1.3788801561629755,1.3788801561629755,1.3788801561629755
,,Pumped Storage [Capacity],9.389401714849711,9.341981136211645,9.30603798165111,9.264605536365048,9.233810133528928,9.2053330427636,9.205333042763604,9.205333042763604,9.205333042763604,9.205333042763604,9.205333042763604,9.205333042763604,9.205333042763604,9.205333042763604,9.205333042763604,9.205333042763604,9.205333042763604,9.205333042763604
,,Pumped Storage [Energy],0.9389401714849711,0.9341981136211646,0.9306037981651114,0.9264605536365041,0.9233810133528925,0.9205333042763602,0.9205333042763607,0.9205333042763607,0.9205333042763607,0.9205333042763607,0.9205333042763607,0.9205333042763607,0.9205333042763607,0.9205333042763607,0.9205333042763607,0.9205333042763607,0.9205333042763607,0.9205333042763607
,,Gas - CCGT,9.373974601632893,9.370461198335176,9.366942341008484,9.363418022278488,9.35988823477677,9.35635297114091,9.356352971140911,9.356352971140911,9.356352971140911,9.356352971140911,9.356352971140911,9.356352971140911,9.356352971140911,9.356352971140911,9.356352971140911,9.356352971140911,9.356352971140911,9.356352971140911
,,Gas - CT - Frame,6.850212208885575,6.847644721860318,6.845073249198508,6.8424977855112035,6.839918325413794,6.837334863526048,6.837334863526053,6.837334863526053,6.837334863526053,6.837334863526053,6.837334863526053,6.837334863526053,6.837334863526053,6.837334863526053,6.837334863526053,6.837334863526053,6.837334863526053,6.837334863526053
