,Performance Inputs,,,Units,Active,User Override,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biogas - Distributed,,3.0,2013.0,,CAISO_CCGT1,Gas - CCGT
,,,Equity Return,%,0.22980939999999994,,,0.22980939999999994,0.13602162435897433,0.13501935050761418,0.11445666803607213,0.22980939999999994,0.11148329547206165,0.11134063076923077,0.11179902142857141,0.11138396136363636,0.11124665415879016,0.11193843091603052,0.11221885229885056,0.11235987034548943,0.11250143076923075,0.11193843091603052,0.11221885229885056,0.11235987034548943,0.11250143076923075,0.11798718966942146,0.1294140528368794,0.22980939999999994,0.22980939999999994,0.19574353477366255,0.19574353477366255,0.19215464999999993,0.19215464999999993,0.22980939999999994,0.22980939999999994,0.22980939999999994,0.22980939999999994,,,,,,,,,,,,,,
,,,Debt Return,%,0.0617,,,0.0617,0.0617,0.0617,0.0617,0.0617,0.0617,0.0617,0.0641,0.0641,0.0641,0.0641,0.0641,0.0641,0.0641,0.0641,0.0641,0.0641,0.0641,0.0641,0.0641,0.0617,0.0617,0.0617,0.0617,0.0641,0.0641,0.0617,0.0617,0.0617,0.0617,,,,,,,,,,,,,,
,,,After-Tax WACC,%,0.07579999999999999,,,0.07579999999999999,0.07579999999999999,0.07579999999999999,0.07579999999999999,0.07579999999999999,0.07579999999999999,0.07579999999999999,0.07709999999999999,0.0771,0.07709999999999999,0.07709999999999999,0.07709999999999999,0.07709999999999999,0.07709999999999999,0.07709999999999999,0.07709999999999999,0.07709999999999999,0.07709999999999999,0.07709999999999999,0.07709999999999999,0.07579999999999999,0.07579999999999999,0.07579999999999999,0.07579999999999999,0.07709999999999999,0.07709999999999999,0.07579999999999999,0.07579999999999999,0.07579999999999999,0.07579999999999999,,,,,,,,,,,,,,
,,,Levelized Cost Escalation,%/yr,0.02,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,
,,,NPV Equity Return,$,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
,,,DSCR (>1.4 desired for IPP),,1.4035653874905631,,,1.4035653874905631,1.4025006205056296,1.4008513831549863,1.4028598084608441,1.8249717338815001,1.4031169640312215,1.4037647214211908,1.4002253370307005,1.4029012072575795,1.4015700390369152,1.4026976914571143,1.4000149326514688,1.403179525165734,1.4019980524469564,1.4040927307083646,1.4012185273399018,1.4028856069589173,1.401529049122687,1.4018842012275223,1.4014983400474832,1.5872222909240252,1.5872222909240254,1.402193197140076,1.4021931971400765,1.401040998733759,1.401040998733758,2.0510272737756683,2.050075066855624,2.0509214730067753,2.0509214730067753,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yearly Lookup Tables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Investment Tax Credit,,,2013.0,,,,,,,,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,(%),,,2014.0,,,,,,,,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2015.0,,,,,,,,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2016.0,,,,,,,,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,Financing Lifetime,,10.0,16.0,20.0,25.0,
,,,,2017.0,,,,,,,0.1,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,Debt Tenor,,8.0,10.0,18.0,20.0,
,,,,2018.0,,,,,,,0.1,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,WACC,2013.0,0.071,0.071,0.071,0.0725,
,,,,2019.0,,,,,,,0.1,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,2014.0,0.07339999999999999,0.07339999999999999,0.07339999999999999,0.07479999999999999,
,,,,2020.0,,,,,,,0.1,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,2015.0,0.07579999999999999,0.07579999999999999,0.07579999999999999,0.07709999999999999,
,,,,2021.0,,,,,,,0.1,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,2016.0,0.07819999999999999,0.07819999999999999,0.07819999999999999,0.07939999999999998,
,,,,2022.0,,,,,,,0.1,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,2017.0,0.08059999999999999,0.08059999999999999,0.08059999999999999,0.08169999999999998,
,,,,2023.0,,,,,,,0.1,,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,,,,,,,,,,,,,,,,,,,,,2018.0,0.08299999999999999,0.08299999999999999,0.08299999999999999,0.08399999999999998,
,,,,2024.0,,,,,,,0.1,,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,,,,,,,,,,,,,,,,,,,,,2019.0,0.083,0.083,0.083,0.084,
,,,,2025.0,,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,2020.0,0.083,0.083,0.083,0.084,
,,,,2026.0,,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,2021.0,0.083,0.083,0.083,0.084,
,,,,2027.0,,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,2022.0,0.083,0.083,0.083,0.084,
,,,,2028.0,,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,2023.0,0.083,0.083,0.083,0.084,
,,,,2029.0,,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,2024.0,0.083,0.083,0.083,0.084,
,,,,2030.0,,,,,,,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,2025.0,0.083,0.083,0.083,0.084,
,Production Tax Credit,,,2013.0,,,,11.0,23.0,23.0,23.0,11.0,,,,,,,,,,,,,,23.0,23.0,,,,,,,,,,,,,,,,,,,2026.0,0.083,0.083,0.083,0.084,
,($/MWh),,,2014.0,,,,11.0,23.0,23.0,23.0,11.0,,,,,,,,,,,,,,23.0,23.0,,,,,,,,,,,,,,,,,,,2027.0,0.083,0.083,0.083,0.084,
,,,,2015.0,,,,11.0,23.0,23.0,23.0,11.0,,,,,,,,,,,,,,23.0,23.0,,,,,,,,,,,,,,,,,,,2028.0,0.083,0.083,0.083,0.084,
,,,,2016.0,,,,11.0,23.0,23.0,23.0,11.0,,,,,,,,,,,,,,23.0,23.0,,,,,,,,,,,,,,,,,,,2029.0,0.083,0.083,0.083,0.084,
,,,,2017.0,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,,,,,,,,,,,,,,,,,2030.0,0.083,0.083,0.083,0.084,
,,,,2018.0,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,,,,,,,,,,,,,,,,Debt Cost,2013.0,0.0515,0.0515,0.0515,0.0545,
,,,,2019.0,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,,,,,,,,,,,,,,,,,2014.0,0.0566,0.0566,0.0566,0.0593,
,,,,2020.0,,,,,,,,,,,,,,,,,,,,,,18.4,18.4,,,,,,,,,,,,,,,,,,,2015.0,0.0617,0.0617,0.0617,0.0641,
,,,,2021.0,,,,,,,,,,,,,,,,,,,,,,13.8,13.8,,,,,,,,,,,,,,,,,,,2016.0,0.0668,0.0668,0.0668,0.0689,
,,,,2022.0,,,,,,,,,,,,,,,,,,,,,,9.2,9.2,,,,,,,,,,,,,,,,,,,2017.0,0.07189999999999999,0.07189999999999999,0.07189999999999999,0.0737,
,,,,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,0.07699999999999999,0.07699999999999999,0.07699999999999999,0.0785,
,,,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,0.077,0.077,0.077,0.0785,
,,,,2025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,0.077,0.077,0.077,0.0785,
,,,,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,0.077,0.077,0.077,0.0785,
,,,,2027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,0.077,0.077,0.077,0.0785,
,,,,2028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,0.077,0.077,0.077,0.0785,
,,,,2029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,0.077,0.077,0.077,0.0785,
,,,,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,0.077,0.077,0.077,0.0785,
,Cost Reduction Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026.0,0.077,0.077,0.077,0.0785,
,Category for Cost Reductions,,,Technology Category,,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,Solar,n/a,n/a,Lithium Ion Batteries,Lithium Ion Batteries,Flow Batteries,Flow Batteries,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,2027.0,0.077,0.077,0.077,0.0785,
,,,,Active Cost Reduction Trajectory,,,,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,Mid,,,,,,,,,2028.0,0.077,0.077,0.077,0.0785,
,Active Capital Cost Multipliers,,,2013.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,2029.0,0.077,0.077,0.077,0.0785,
,(%),,,2014.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,2030.0,0.077,0.077,0.077,0.0785,
,,,,2015.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.9846547314578006,0.984643179765131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9963804544540519,0.9963804544540519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2016.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.9769820971867008,0.9769647696476965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994470138749246,0.994470138749246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2017.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.969309462915601,0.969286359530262,0.9746536948207851,0.9739008342709075,0.9739008342709075,0.9864383570691635,0.9864383570691635,0.9864383570691635,0.9875400031335733,0.9859847381014656,0.9859847381014656,0.9859847381014656,0.9869524585658883,0.99255982304444,0.99255982304444,0.94,0.94,0.95,0.95,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2018.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.9616368286445013,0.9616079494128275,0.9523292131780444,0.9509132492130359,0.9509132492130359,0.9743597462473832,0.9743597462473832,0.9743597462473832,0.9764425679807892,0.9735021137689222,0.9735021137689222,0.9735021137689222,0.9753317297229728,0.9906495073396341,0.9906495073396341,0.89,0.89,0.89,0.89,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2019.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.9539641943734015,0.9539295392953929,0.9323250280182582,0.9303148803356325,0.9303148803356325,0.9634255973193786,0.9634255973193786,0.9634255973193786,0.966396627229009,0.962202232062472,0.962202232062472,0.962202232062472,0.9648120779438728,0.9887391916348282,0.9887391916348282,0.84,0.84,0.84,0.84,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2020.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.9462915601023018,0.9462511291779584,0.9141145536175577,0.9115635007547129,0.9115635007547129,0.9533771925414911,0.9533771925414911,0.9533771925414911,0.9571644794218742,0.9518177214730982,0.9518177214730982,0.9518177214730982,0.9551445930856698,0.9868288759300221,0.9868288759300221,0.79,0.79,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2021.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.938618925831202,0.9373826013392409,0.8993641286728549,0.896374944376009,0.896374944376009,0.945169578347483,0.945169578347483,0.945169578347483,0.9496235901904048,0.9433355734709861,0.9433355734709861,0.9433355734709861,0.9472481172075131,0.9850191031570481,0.9850191031570481,0.75,0.75,0.76,0.76,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2022.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.9309462915601022,0.9285140735005234,0.8861337626908833,0.882751597226256,0.882751597226256,0.9377540559832772,0.9377540559832772,0.9377540559832772,0.9428104491947199,0.935672011719742,0.935672011719742,0.935672011719742,0.9401137061486171,0.9832093303840741,0.9832093303840741,0.71,0.71,0.72,0.72,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2023.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.9232736572890025,0.9196455456618059,0.8741616647464742,0.8704238924122111,0.8704238924122111,0.9309988095169499,0.9309988095169499,0.9309988095169499,0.9366039482396628,0.9286908112193623,0.9286908112193623,0.9286908112193623,0.9336145409208826,0.9813995576111001,0.9813995576111001,0.69,0.69,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2024.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.9156010230179027,0.9107770178230884,0.8632466578298243,0.859184677369324,0.859184677369324,0.9248018570902112,0.9248018570902112,0.9248018570902112,0.930910389707533,0.9222865789536672,0.9222865789536672,0.9222865789536672,0.9276525056449616,0.9795897848381261,0.9795897848381261,0.66,0.66,0.67,0.67,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2025.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.907928388746803,0.9019084899843707,0.8532310281129638,0.8488715537004777,0.8488715537004777,0.9190827495627937,0.9190827495627937,0.9190827495627937,0.9256558595422868,0.9163761748653555,0.9163761748653555,0.9163761748653555,0.9221502008865571,0.977780012065152,0.977780012065152,0.64,0.64,0.66,0.66,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2026.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.9002557544757033,0.8930758090649689,0.8414940575672777,0.8371181647886144,0.8371181647886144,0.9097226767196606,0.9097226767196606,0.9097226767196606,0.9161476067686312,0.9070771172877317,0.9070771172877317,0.9070771172877317,0.9127209774091801,0.9759702392921779,0.9759702392921779,0.63,0.63,0.64,0.64,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2027.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.8925831202046035,0.884243128145567,0.8284889791676036,0.8243173013709039,0.8243173013709039,0.8975710651882873,0.8975710651882873,0.8975710651882873,0.9033681732954155,0.8951840206735874,0.8951840206735874,0.8951840206735874,0.9002763823049471,0.9741604665192037,0.9741604665192037,0.62,0.62,0.63,0.63,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2028.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.8849104859335037,0.8754104472261652,0.8164022937244502,0.8124181577551213,0.8124181577551213,0.8862733632243988,0.8862733632243988,0.8862733632243988,0.8914934857338939,0.8841239010146069,0.8841239010146069,0.8841239010146069,0.8887094203954966,0.9723506937462296,0.9723506937462296,0.61,0.61,0.62,0.62,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2029.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.877237851662404,0.8665777663067634,0.8051241191681645,0.8013129970726257,0.8013129970726257,0.8757274780245957,0.8757274780245957,0.8757274780245957,0.8804149517849357,0.8737973417703383,0.8737973417703383,0.8737973417703383,0.877914965779421,0.9705409209732555,0.9705409209732555,0.61,0.61,0.62,0.62,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2030.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.8695652173913044,0.8577450853873618,0.7945625654736089,0.7909117063770951,0.7909117063770951,0.8658480364854662,0.8658480364854662,0.8658480364854662,0.8700418089557349,0.8641211889977084,0.8641211889977084,0.8641211889977084,0.8678051303049249,0.9687311482002815,0.9687311482002815,0.61,0.61,0.62,0.62,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,Mid,,,2013.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2014.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2015.0,,,,1.0,1.0,1.0,1.0,1.0,0.9846547314578006,0.984643179765131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9963804544540519,0.9963804544540519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2016.0,,,,1.0,1.0,1.0,1.0,1.0,0.9769820971867008,0.9769647696476965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994470138749246,0.994470138749246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2017.0,,,,1.0,1.0,1.0,1.0,1.0,0.969309462915601,0.969286359530262,0.9746536948207851,0.9739008342709075,0.9739008342709075,0.9864383570691635,0.9864383570691635,0.9864383570691635,0.9875400031335733,0.9859847381014656,0.9859847381014656,0.9859847381014656,0.9869524585658883,0.99255982304444,0.99255982304444,0.94,0.94,0.95,0.95,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2018.0,,,,1.0,1.0,1.0,1.0,1.0,0.9616368286445013,0.9616079494128275,0.9523292131780444,0.9509132492130359,0.9509132492130359,0.9743597462473832,0.9743597462473832,0.9743597462473832,0.9764425679807892,0.9735021137689222,0.9735021137689222,0.9735021137689222,0.9753317297229728,0.9906495073396341,0.9906495073396341,0.89,0.89,0.89,0.89,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2019.0,,,,1.0,1.0,1.0,1.0,1.0,0.9539641943734015,0.9539295392953929,0.9323250280182582,0.9303148803356325,0.9303148803356325,0.9634255973193786,0.9634255973193786,0.9634255973193786,0.966396627229009,0.962202232062472,0.962202232062472,0.962202232062472,0.9648120779438728,0.9887391916348282,0.9887391916348282,0.84,0.84,0.84,0.84,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2020.0,,,,1.0,1.0,1.0,1.0,1.0,0.9462915601023018,0.9462511291779584,0.9141145536175577,0.9115635007547129,0.9115635007547129,0.9533771925414911,0.9533771925414911,0.9533771925414911,0.9571644794218742,0.9518177214730982,0.9518177214730982,0.9518177214730982,0.9551445930856698,0.9868288759300221,0.9868288759300221,0.79,0.79,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2021.0,,,,1.0,1.0,1.0,1.0,1.0,0.938618925831202,0.9373826013392409,0.8993641286728549,0.896374944376009,0.896374944376009,0.945169578347483,0.945169578347483,0.945169578347483,0.9496235901904048,0.9433355734709861,0.9433355734709861,0.9433355734709861,0.9472481172075131,0.9850191031570481,0.9850191031570481,0.75,0.75,0.76,0.76,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2022.0,,,,1.0,1.0,1.0,1.0,1.0,0.9309462915601022,0.9285140735005234,0.8861337626908833,0.882751597226256,0.882751597226256,0.9377540559832772,0.9377540559832772,0.9377540559832772,0.9428104491947199,0.935672011719742,0.935672011719742,0.935672011719742,0.9401137061486171,0.9832093303840741,0.9832093303840741,0.71,0.71,0.72,0.72,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2023.0,,,,1.0,1.0,1.0,1.0,1.0,0.9232736572890025,0.9196455456618059,0.8741616647464742,0.8704238924122111,0.8704238924122111,0.9309988095169499,0.9309988095169499,0.9309988095169499,0.9366039482396628,0.9286908112193623,0.9286908112193623,0.9286908112193623,0.9336145409208826,0.9813995576111001,0.9813995576111001,0.69,0.69,0.7,0.7,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2024.0,,,,1.0,1.0,1.0,1.0,1.0,0.9156010230179027,0.9107770178230884,0.8632466578298243,0.859184677369324,0.859184677369324,0.9248018570902112,0.9248018570902112,0.9248018570902112,0.930910389707533,0.9222865789536672,0.9222865789536672,0.9222865789536672,0.9276525056449616,0.9795897848381261,0.9795897848381261,0.66,0.66,0.67,0.67,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2025.0,,,,1.0,1.0,1.0,1.0,1.0,0.907928388746803,0.9019084899843707,0.8532310281129638,0.8488715537004777,0.8488715537004777,0.9190827495627937,0.9190827495627937,0.9190827495627937,0.9256558595422868,0.9163761748653555,0.9163761748653555,0.9163761748653555,0.9221502008865571,0.977780012065152,0.977780012065152,0.64,0.64,0.66,0.66,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2026.0,,,,1.0,1.0,1.0,1.0,1.0,0.9002557544757033,0.8930758090649689,0.8414940575672777,0.8371181647886144,0.8371181647886144,0.9097226767196606,0.9097226767196606,0.9097226767196606,0.9161476067686312,0.9070771172877317,0.9070771172877317,0.9070771172877317,0.9127209774091801,0.9759702392921779,0.9759702392921779,0.63,0.63,0.64,0.64,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2027.0,,,,1.0,1.0,1.0,1.0,1.0,0.8925831202046035,0.884243128145567,0.8284889791676036,0.8243173013709039,0.8243173013709039,0.8975710651882873,0.8975710651882873,0.8975710651882873,0.9033681732954155,0.8951840206735874,0.8951840206735874,0.8951840206735874,0.9002763823049471,0.9741604665192037,0.9741604665192037,0.62,0.62,0.63,0.63,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2028.0,,,,1.0,1.0,1.0,1.0,1.0,0.8849104859335037,0.8754104472261652,0.8164022937244502,0.8124181577551213,0.8124181577551213,0.8862733632243988,0.8862733632243988,0.8862733632243988,0.8914934857338939,0.8841239010146069,0.8841239010146069,0.8841239010146069,0.8887094203954966,0.9723506937462296,0.9723506937462296,0.61,0.61,0.62,0.62,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2029.0,,,,1.0,1.0,1.0,1.0,1.0,0.877237851662404,0.8665777663067634,0.8051241191681645,0.8013129970726257,0.8013129970726257,0.8757274780245957,0.8757274780245957,0.8757274780245957,0.8804149517849357,0.8737973417703383,0.8737973417703383,0.8737973417703383,0.877914965779421,0.9705409209732555,0.9705409209732555,0.61,0.61,0.62,0.62,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,,,,2030.0,,,,1.0,1.0,1.0,1.0,1.0,0.8695652173913044,0.8577450853873618,0.7945625654736089,0.7909117063770951,0.7909117063770951,0.8658480364854662,0.8658480364854662,0.8658480364854662,0.8700418089557349,0.8641211889977084,0.8641211889977084,0.8641211889977084,0.8678051303049249,0.9687311482002815,0.9687311482002815,0.61,0.61,0.62,0.62,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
,High,,,2013.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.18,1.3,1.22,1.24,,,,,,,,,,,,,,,,,,,,
,,,,2014.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.18,1.3,1.22,1.24,,,,,,,,,,,,,,,,,,,,
,,,,2015.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.18,1.3,1.22,1.24,,,,,,,,,,,,,,,,,,,,
,,,,2016.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.18,1.3,1.22,1.24,,,,,,,,,,,,,,,,,,,,
,,,,2017.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.1,1.22,1.13,1.15,,,,,,,,,,,,,,,,,,,,
,,,,2018.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.02,1.13,1.05,1.07,,,,,,,,,,,,,,,,,,,,
,,,,2019.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.96,1.06,0.98,1.0,,,,,,,,,,,,,,,,,,,,
,,,,2020.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.89,0.99,0.91,0.93,,,,,,,,,,,,,,,,,,,,
