Baseline Costs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: costs on this tab are not included in RESOLVE's optimization. They reflect additional electric sector costs that are additive to costs included in the RESOLVE objective function.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BTM PV,CEC 2016 IEPR - Mid PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Energy Efficiency,CEC 2016 IEPR - Mid AAEE + AB802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Existing DR,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Solar,,122.62595232559464,126.02505411735591,128.31491182988273,130.71749742641018,129.7397501451667,128.84146490114517,128.10746247292144,127.44469377523278,133.70259253766403,140.18465008845513,173.86641718300004,172.47250530037786,170.57413696037736,168.85168923986046,167.24450335698063,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496,165.73945263959496
,,Wind,,133.28142823622875,136.76871988781383,140.31266719792356,143.84772499558272,143.5612831166955,157.0853319578341,170.81813267438426,184.72238978564417,213.21301167728853,212.90192241556053,212.5908331538326,212.2797438921045,211.9686546303767,211.65756536864876,211.34647610692068,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285,211.03538684519285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Incremental Costs (2016 $MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Biomass,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Geothermal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Small_Hydro,,0.31921654052656173,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685,5.2997521769624685
,,Solar,,1.3390753993954934,68.03121645516383,95.49137234363323,118.39434846681529,232.37940115342394,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617,300.5731270621617
,,Wind,,2.5749971935239397,42.13015220971835,92.81108760160834,92.81108760160834,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754,108.72916267358754
,,Total,,4.233289133445995,115.46112084184465,193.60221212220404,216.50518824538608,346.40831600397394,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117,414.6020419127117
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total,,5252.59029143914,5363.818123147538,5441.959214427898,5464.86219055108,5594.765318309667,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405,5662.959044218405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baseline Demand Side Programs - Excl. EE and DR,,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0,2036.0,2037.0,2038.0,2039.0,2040.0,2041.0,2042.0,2043.0,2044.0,2045.0,2046.0,2047.0,2048.0,2049.0,2050.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Inflation,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Escalation (real),,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"2015 Other Costs Revenue Requirement (Customer Service, Public Purpose Programs, Regulatory Requirements etc. Excludes EE and DR; 2015 $000)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PG&E,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SCE,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SDG&E,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baseline Other Costs (2016 $MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IOUs Only,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Gross-Up for Other CAISO Loads,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Total,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Baseline Other (Customer Service, Other Regulatory Requirements, Fees, DWR Power Chargse, Nuclear Decommissioning, etc.)",,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0,2036.0,2037.0,2038.0,2039.0,2040.0,2041.0,2042.0,2043.0,2044.0,2045.0,2046.0,2047.0,2048.0,2049.0,2050.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Inflation,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Escalation (real),,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2015 Other Costs Revenue Requirement (2015 $000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PG&E,,552730.030477842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SCE,,670758.8936613745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SDG&E,,396949.06509994186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total,,1620437.9892391583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Baseline Other Costs (2016 $MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,IOUs Only,,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416
,,Gross-Up for Other CAISO Loads,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Total,,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416,1652.8467490239416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Scenario-Specific Costs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EE,,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0,2036.0,2037.0,2038.0,2039.0,2040.0,2041.0,2042.0,2043.0,2044.0,2045.0,2046.0,2047.0,2048.0,2049.0,2050.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Utility Efficieny Cost by Scenario ($MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CEC 2016 IEPR - No AAEE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,CEC 2016 IEPR - Mid AAEE,,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643,875.075643
,,CEC 2016 IEPR - Mid AAEE + AB802,,875.075643,1017.7578582418311,1052.2949828168362,1147.638853747514,1189.4685108078618,1248.6040536143437,1200.3446466224802,1238.8923068564272,1222.477048646924,1214.2746513722925,1217.0503259268419,1206.283499098492,1241.3102963754227,1223.6722327256994,1223.6722327256994,1223.6722327256973,1223.6722327257014,1223.6722327256973,1223.6722327256973,1223.6722327257014,1223.6722327257014,1223.6722327256973,1223.6722327256973,1223.6722327257014,1223.6722327257014,1223.6722327256973,1223.6722327256973,1223.6722327257014,1223.6722327257014,1223.6722327256973,1223.6722327256973,1223.6722327257014,1223.6722327257014,1223.672232725693,1223.6722327257014,1223.6722327257014
,,CEC 2016 IEPR - Mid AAEE (x2),,875.075643,875.0756429999913,875.0756430000125,1051.605470925733,1253.979530164085,1419.2608413289358,1517.3660970208628,1669.5661265045053,1786.2310981940368,1945.4849379236484,2079.745261420256,2212.154202338277,1239.2281527400623,1274.398996151581,1329.6614182819753,1387.5793047282648,1478.3810101343447,1478.3810101343447,1478.3810101343447,1478.3810101343447,1478.3810101343447,1478.3810101343447,1478.3810101343447,1478.3810101343447,1478.3810101343447,1478.3810101343447,1478.381010134349,1478.3810101343404,1478.3810101343404,1478.3810101343404,1478.3810101343404,1478.3810101343404,1478.3810101343404,1478.3810101343404,1478.3810101343404,1478.3810101343404
,,Active: CEC 2016 IEPR - Mid AAEE + AB802,,875.075643,1017.7578582418311,1052.2949828168362,1147.638853747514,1189.4685108078618,1248.6040536143437,1200.3446466224802,1238.8923068564272,1222.477048646924,1214.2746513722925,1217.0503259268419,1206.283499098492,1241.3102963754227,1223.6722327256994,1223.6722327256994,1223.6722327256973,1223.6722327257014,1223.6722327256973,1223.6722327256973,1223.6722327257014,1223.6722327257014,1223.6722327256973,1223.6722327256973,1223.6722327257014,1223.6722327257014,1223.6722327256973,1223.6722327256973,1223.6722327257014,1223.6722327257014,1223.6722327256973,1223.6722327256973,1223.6722327257014,1223.6722327257014,1223.672232725693,1223.6722327257014,1223.6722327257014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Customer Efficiency Cost by Scenario ($MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CEC 2016 IEPR - No AAEE,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,CEC 2016 IEPR - Mid AAEE,,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981,519.249981
,,CEC 2016 IEPR - Mid AAEE + AB802,,519.249981,603.9143618978222,624.4079059963478,680.9827901966397,705.8035571869763,740.893243117922,712.2572087772926,735.1305135072146,725.3900726875236,720.5229567266615,722.1699788683942,715.7811887440519,736.5652934851972,726.0992677327289,726.0992677327289,726.0992677327278,726.0992677327304,726.0992677327278,726.0992677327278,726.0992677327304,726.0992677327304,726.0992677327278,726.0992677327278,726.0992677327304,726.0992677327304,726.0992677327278,726.0992677327278,726.0992677327304,726.0992677327304,726.0992677327278,726.0992677327278,726.0992677327304,726.0992677327304,726.0992677327253,726.0992677327304,726.0992677327304
,,CEC 2016 IEPR - Mid AAEE (x2),,519.249981,519.2499809999948,519.2499810000074,623.9987653246601,744.08292862528,842.1570989767499,900.3705260804832,990.6825614453858,1059.9089018397724,1154.4065077499142,1234.0735296609191,1312.6419832636348,735.3297968149967,756.1993752557544,788.9908394803178,823.3579958254475,877.2376623251749,877.2376623251749,877.2376623251749,877.2376623251749,877.2376623251749,877.2376623251749,877.2376623251749,877.2376623251749,877.2376623251749,877.2376623251749,877.2376623251776,877.2376623251724,877.2376623251724,877.2376623251724,877.2376623251724,877.2376623251724,877.2376623251724,877.2376623251724,877.2376623251724,877.2376623251724
,,Active: CEC 2016 IEPR - Mid AAEE + AB802,,519.249981,603.9143618978222,624.4079059963478,680.9827901966397,705.8035571869763,740.893243117922,712.2572087772926,735.1305135072146,725.3900726875236,720.5229567266615,722.1699788683942,715.7811887440519,736.5652934851972,726.0992677327289,726.0992677327289,726.0992677327278,726.0992677327304,726.0992677327278,726.0992677327278,726.0992677327304,726.0992677327304,726.0992677327278,726.0992677327278,726.0992677327304,726.0992677327304,726.0992677327278,726.0992677327278,726.0992677327304,726.0992677327304,726.0992677327278,726.0992677327278,726.0992677327304,726.0992677327304,726.0992677327253,726.0992677327304,726.0992677327304
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DR,,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0,2036.0,2037.0,2038.0,2039.0,2040.0,2041.0,2042.0,2043.0,2044.0,2045.0,2046.0,2047.0,2048.0,2049.0,2050.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Utility Demand Response Cost by Scenario ($MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mid,,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242
,,Low,,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983,116.85537059090983
,,Active: Mid,,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242,182.93622627426242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Customer Demand Response Cost by Scenario ($MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mid,,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686
,,Low,,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334,-24.564623152671334
,,Active: Mid,,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686,-38.45573752130686
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BTM PV,,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0,2036.0,2037.0,2038.0,2039.0,2040.0,2041.0,2042.0,2043.0,2044.0,2045.0,2046.0,2047.0,2048.0,2049.0,2050.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Active: CEC 2016 IEPR - Mid PV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Behind-the-Meter PV (MW),,3276.75778327334,4739.967349168974,5584.782765452084,6078.071285037982,6564.079751302646,7059.870521743518,7628.099843646827,8311.377308000316,9100.929344991873,9983.425337715727,10952.543800942669,12001.027803010036,13079.68081441764,14033.341515701106,14987.002216984572,15940.662918268037,16894.323619551502,17847.98432083497,18801.64502211843,19755.305723401896,20708.96642468536,21662.62712596883,22616.287827252294,23569.948528535762,24523.609229819223,25477.269931102688,26430.930632386153,27384.591333669618,28338.252034953086,29291.91273623655,30245.573437520015,31199.23413880348,32152.89484008695,33106.55554137041,34060.21624265388,35013.87694393734
,,Incremental BTM PV (MW),,,1463.2095658956337,844.8154162831106,493.28851958589803,486.0084662646641,495.7907704408717,568.229321903309,683.2774643534885,789.5520369915575,882.4959927238542,969.1184632269415,1048.4840020673673,1078.6530114076031,953.6607012834666,953.6607012834666,953.6607012834647,953.6607012834647,953.6607012834684,953.6607012834611,953.6607012834647,953.6607012834647,953.6607012834684,953.6607012834647,953.6607012834684,953.6607012834611,953.6607012834647,953.6607012834647,953.6607012834647,953.6607012834684,953.6607012834647,953.6607012834647,953.6607012834647,953.6607012834684,953.6607012834647,953.6607012834647,953.6607012834647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cost Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Vintaged Resource Cost ($/kW-yr),,209.65363261306942,215.32601786204174,221.09884599701448,226.90853755721264,228.05291804379777,229.59541463077534,225.65120979973028,222.0508306562627,219.1910067575854,216.62589307677055,225.21992221978064,234.07955355012808,266.8835562414697,263.8789217060739,260.60651094895894,257.5646157034499,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049,241.03824357316049
,,Distribution Upgrade Costs ($/kW-yr),,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789,20.789
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Utility Distribution Costs due to Behind-the-Meter PV by Scenario ($MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Existing Distribution Upgrade Costs ($MM),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Incremental Distribution Upgrade Cost ($MM),,,30.418663665404328,17.562867689109588,10.254975033671235,10.103630005176102,10.306994326695284,11.812919373047892,14.204655206444675,16.413997297017488,18.346209192736204,20.14700373202489,21.796933918978503,22.424117454152665,19.825652318981987,19.825652318981987,19.82565231898195,19.82565231898195,19.825652318982026,19.825652318981874,19.82565231898195,19.82565231898195,19.825652318982026,19.82565231898195,19.825652318982026,19.825652318981874,19.82565231898195,19.82565231898195,19.82565231898195,19.825652318982026,19.82565231898195,19.82565231898195,19.82565231898195,19.825652318982026,19.82565231898195,19.82565231898195,19.82565231898195
,,Total Utility BTM PV Costs ($MM),,0.0,30.418663665404328,17.562867689109588,10.254975033671235,10.103630005176102,10.306994326695284,11.812919373047892,14.204655206444675,16.413997297017488,18.346209192736204,20.14700373202489,21.796933918978503,22.424117454152665,19.825652318981987,19.825652318981987,19.82565231898195,19.82565231898195,19.825652318982026,19.825652318981874,19.82565231898195,19.82565231898195,19.825652318982026,19.82565231898195,19.825652318982026,19.825652318981874,19.82565231898195,19.82565231898195,19.82565231898195,19.825652318982026,19.82565231898195,19.82565231898195,19.82565231898195,19.825652318982026,19.82565231898195,19.82565231898195,19.82565231898195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Customer Behind-the-Meter PV Costs by Scenario ($MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
