"Levelized Cost Calculation - Biogas - Distributed, IPP Financing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Resource Cost, Performance, & Financing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,System Cost,,,Income Tax Assumptions,,,,,Periodic Replacement,,,,Outputs,,$/MWh,$/kW-yr,,check,= 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Property Tax,,-500229.00000000006,-475217.55000000005,-450206.10000000003,-425194.65,-400183.20000000007,-375171.75000000006,-350160.30000000005,-325148.85000000003,-300137.4,-275125.95000000007,-250114.50000000003,-225103.05000000002,-200091.60000000003,-175080.15000000002,-150068.70000000004,-125057.25000000001,-100045.79999999999,-75034.35000000002,-50022.899999999994,-25011.450000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8019999999999999,0.19800000000000006,0.231753963131313,,122.42115944215507,0.0,9.16343426599913,0.0,56.06291222729578,0.0,0.0,-49.999999999999986,0.0,-15.801068348350245,121.84643758709976,1.3991210017947358
,Insurance,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8029999999999999,0.19700000000000006,0.23274105101522832,,122.39017482480845,0.0,9.173544807662239,0.0,56.062912227295776,0.0,0.0,-49.99999999999999,0.0,-15.81768389388623,121.80894796588024,1.396901389328004
,Total Costs,,-744009.0,-723873.1499999999,-703834.8119999999,-683895.9362399998,-664058.5119647997,-644324.568204096,-624696.1745681779,-605175.4420595416,-585764.523900732,-566465.6163787468,-547280.9597063218,-528212.838900448,-509263.5846784575,-490435.57437202625,-471731.2328594666,-453153.03351665614,-434703.49918698956,-416385.2031707293,-398200.77023414394,-380152.8776388269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8039999999999999,0.19600000000000006,0.2337382112244897,,122.35888863992425,0.0,9.183711185864208,0.0,56.0629122272958,0.0,0.0,-50.00000000000001,0.0,-15.83435609496806,121.77115595811617,1.3946834536745585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8049999999999999,0.19500000000000006,0.2347455987179486,,122.32729826455225,0.0,9.193933727511657,0.0,56.06291222729579,0.0,0.0,-49.99999999999999,0.0,-15.851084699537553,121.73305951982215,1.392467162629996
,Operating Profit,,4158219.9519549934,4276400.380994093,4396444.189613976,4518388.6454062555,4642271.761314381,4768132.310540669,4896009.8417514805,5025944.69458651,5157978.01547824,5292151.773787806,5428508.778263561,5567092.693828833,5707948.058705409,5851120.301879519,5996655.760917107,6144601.700135451,6295006.329138159,6447918.821720921,6603389.335155339,6761469.029858448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8059999999999999,0.19400000000000006,0.23576337164948444,,122.29540107229101,0.0,9.204212759764374,0.0,56.06291222729579,0.0,0.0,-50.0,0.0,-15.867869439847645,121.69465661950352,1.3902524843081536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8069999999999999,0.19300000000000006,0.2367916914507771,,122.26319443426908,0.0,9.214548609971972,0.0,56.0629122272958,0.0,0.0,-50.00000000000001,0.0,-15.884710032037958,121.65594523949892,1.3880393871561425
,Interest Expense,,-2469130.3440000005,-2390515.5407100143,-2307050.204057036,-2218435.0561325694,-2124352.353581163,-2024464.7482823348,-1918414.0777365689,-1805820.0808181295,-1686279.0342898222,-1559362.305190718,-1424614.8139061998,-1281553.4024094264,-1129665.1018233018,-968405.2930910138,-797195.7541599434,-615422.5866768261,-422434.0147600003,-217538.04795590646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8079999999999999,0.19200000000000006,0.23783072291666657,,122.23067572018005,0.0,9.224941605608484,0.0,56.0629122272958,0.0,0.0,-50.00000000000001,0.0,-15.901606175701426,121.61692337738288,1.3858278399700286
,Loan Repayment Expense (Principal),,-1274145.9204211656,-1352760.7237111514,-1436226.0603641295,-1524841.208288596,-1618923.9108400026,-1718811.516138831,-1824862.1866845968,-1937456.1836030365,-2056997.2301313435,-2183913.9592304477,-2318661.450514966,-2461722.8620117395,-2613611.1625978635,-2774870.971330152,-2946080.5102612223,-3127853.6777443397,-3320842.2496611653,-3525738.2164652594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8089999999999999,0.19100000000000006,0.2388806342931936,,122.19784229936772,0.0,9.235392074204869,0.0,56.06291222729578,0.0,0.0,-50.0,0.0,-15.918557553441493,121.57758904742688,1.3836178119111409
,Debt Service Reserve,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8099999999999999,0.19000000000000006,0.23994159736842094,,122.16469154196584,0.0,9.245900343279231,0.0,56.062912227295804,0.0,0.0,-50.000000000000014,0.0,-15.935563830419987,121.53794028212087,1.3814092725230127
,Interest earned on DSRF,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Net Finance Costs,,-3743276.264421166,-3743276.264421166,-3743276.2644211655,-3743276.2644211655,-3743276.264421166,-3743276.264421166,-3743276.264421166,-3743276.264421166,-3743276.264421166,-3743276.264421166,-3743276.264421166,-3743276.264421166,-3743276.264421165,-3743276.264421166,-3743276.264421166,-3743276.264421166,-3743276.2644211655,-3743276.264421166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Solution,0.8009999999999999,0.19900000000000007,0.2307767957286431,,122.45184511052663,0.0,9.153379234282651,0.0,56.06291222729581,0.0,0.0,-50.000000000000014,0.0,-15.784509695144664,121.88362687696042,1.4013423235829123
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,State tax refund/(paid),,231924.02744315058,498276.60118011467,357973.25301101437,242387.91435084207,146593.43805867483,66011.41174191666,20923.293018956236,3946.2735362134204,-13313.771883189253,-31940.266301796102,-165419.99910501533,-299987.75039935857,-320479.8069817475,-341790.05061519536,-363962.20047300146,-387042.5379421038,-411080.0620064711,-436126.6541635511,-462237.2534608738,-473302.83209009137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Federal tax refund (paid),,1078446.72761065,2316986.1954875328,1664575.6265012166,1127103.8017314153,681659.4869728378,306953.06459991244,97293.31253814646,18350.1719433924,-61909.03925683002,-148522.23830335186,-769202.9958383212,-1394943.039357017,-1490231.102465126,-1589323.7353606583,-1692424.2321994568,-1799747.8014307823,-1911522.2883300905,-2027988.9418605121,-2149403.2285930626,-2200858.169218925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Tax Credit - Federal PTC,,442292.4,451138.248,460161.01295999996,469364.2332192,478751.51788358396,488326.54824125575,498093.0792060807,508054.9407902024,518216.0396060064,528580.3603981265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Tax Credit - Federal ITC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Taxes Refunded/(Paid),,1752663.1550538004,3266401.0446676477,2482709.892472231,1838855.9493014575,1307004.4429150966,861291.0245830849,616309.6847631834,530351.3862698083,442993.22846598714,348117.85579297855,-934622.9949433365,-1694930.7897563756,-1810710.9094468735,-1931113.7859758537,-2056386.4326724582,-2186790.3393728863,-2322602.3503365614,-2464115.5960240634,-2611640.4820539365,-2674161.0013090163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Equity Investment,-10004580.000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,After-Tax Equity Cash Flow,-10004580.000000002,2167606.842587628,3799525.1612405744,3135877.817665041,2613968.3302865475,2205999.939808312,1886147.0707025877,1769043.262093498,1813019.8164351522,1857694.9795230615,1896993.3651596184,750609.518899059,128885.63965129177,153960.8848373706,176730.25148249906,196993.0638234825,214535.09634139854,229127.71438043192,240526.9612756921,3991748.8531014025,4087308.0285494314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Equity Cash Flow per kW,-2000.9160000000004,433.5213685175256,759.9050322481149,627.1755635330082,522.7936660573095,441.1999879616624,377.2294141405175,353.8086524186996,362.60396328703047,371.5389959046123,379.3986730319237,150.12190377981182,25.777127930258352,30.79217696747412,35.34605029649982,39.398612764696495,42.907019268279704,45.82554287608639,48.10539225513842,798.3497706202805,817.4616057098863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Taxes,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,,,,,,,,,,,,,,,,,,,
,State Taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Taxable operating income,,4158219.9519549934,4276400.380994093,4396444.189613976,4518388.6454062555,4642271.761314381,4768132.310540669,4896009.8417514805,5025944.69458651,5157978.01547824,5292151.773787806,5428508.778263561,5567092.693828833,5707948.058705409,5851120.301879519,5996655.760917107,6144601.700135451,6295006.329138159,6447918.821720921,6603389.335155339,6761469.029858448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Depreciation schedule (assumes LLP entity),,0.1,0.18,0.14400000000000002,0.1152,0.0922,0.0737,0.0655,0.0655,0.06559999999999999,0.0655,0.032799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Depreciation Basis,50022900.00000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Depreciation,,5002290.000000001,9004122.000000002,7203297.6000000015,5762638.080000001,4612111.380000001,3686687.7300000004,3276499.9500000007,3276499.9500000007,3281502.24,3276499.9500000007,1640751.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Interest,,-2469130.3440000005,-2390515.5407100143,-2307050.204057036,-2218435.0561325694,-2124352.353581163,-2024464.7482823348,-1918414.0777365689,-1805820.0808181295,-1686279.0342898222,-1559362.305190718,-1424614.8139061998,-1281553.4024094264,-1129665.1018233018,-968405.2930910138,-797195.7541599434,-615422.5866768261,-422434.0147600003,-217538.04795590646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Taxable income,,-3313200.392045008,-7118237.1597159235,-5113903.614443062,-3462684.490726315,-2094191.972266783,-943020.1677416665,-298904.18598508905,-56375.336231620284,190196.7411884179,456289.5185970871,2363142.8443573616,4285539.291419407,4578282.956882107,4882715.008788505,5199460.006757163,5529179.113458625,5872572.314378158,6230380.773765015,6603389.335155339,6761469.029858448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Tax  refund/(paid),0.07,231924.02744315058,498276.60118011467,357973.25301101437,242387.91435084207,146593.43805867483,66011.41174191666,20923.293018956236,3946.2735362134204,-13313.771883189253,-31940.266301796102,-165419.99910501533,-299987.75039935857,-320479.8069817475,-341790.05061519536,-363962.20047300146,-387042.5379421038,-411080.0620064711,-436126.6541635511,-462237.2534608738,-473302.83209009137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Federal Taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Taxable operating income,,4158219.9519549934,4276400.380994093,4396444.189613976,4518388.6454062555,4642271.761314381,4768132.310540669,4896009.8417514805,5025944.69458651,5157978.01547824,5292151.773787806,5428508.778263561,5567092.693828833,5707948.058705409,5851120.301879519,5996655.760917107,6144601.700135451,6295006.329138159,6447918.821720921,6603389.335155339,6761469.029858448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Depreciation schedule,,0.1,0.18,0.14400000000000002,0.1152,0.0922,0.0737,0.0655,0.0655,0.06559999999999999,0.0655,0.032799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Depreciation basis,50022900.00000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Depreciation,,5002290.000000001,9004122.000000002,7203297.6000000015,5762638.080000001,4612111.380000001,3686687.7300000004,3276499.9500000007,3276499.9500000007,3281502.24,3276499.9500000007,1640751.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Interest,,-2469130.3440000005,-2390515.5407100143,-2307050.204057036,-2218435.0561325694,-2124352.353581163,-2024464.7482823348,-1918414.0777365689,-1805820.0808181295,-1686279.0342898222,-1559362.305190718,-1424614.8139061998,-1281553.4024094264,-1129665.1018233018,-968405.2930910138,-797195.7541599434,-615422.5866768261,-422434.0147600003,-217538.04795590646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,State taxes rebate/(paid),,231924.02744315058,498276.60118011467,357973.25301101437,242387.91435084207,146593.43805867483,66011.41174191666,20923.293018956236,3946.2735362134204,-13313.771883189253,-31940.266301796102,-165419.99910501533,-299987.75039935857,-320479.8069817475,-341790.05061519536,-363962.20047300146,-387042.5379421038,-411080.0620064711,-436126.6541635511,-462237.2534608738,-473302.83209009137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Taxable income,,-3081276.3646018575,-6619960.558535809,-4755930.361432048,-3220296.576375473,-1947598.5342081082,-877008.7559997499,-277980.8929661328,-52429.062695406865,176882.96930522865,424349.25229529105,2197722.8452523462,3985551.541020049,4257803.14990036,4540924.958173309,4835497.806284162,5142136.575516521,5461492.252371687,5794254.119601464,6141152.081694465,6288166.197768357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Tax refund/(paid),0.35,1078446.72761065,2316986.1954875328,1664575.6265012166,1127103.8017314153,681659.4869728378,306953.06459991244,97293.31253814646,18350.1719433924,-61909.03925683002,-148522.23830335186,-769202.9958383212,-1394943.039357017,-1490231.102465126,-1589323.7353606583,-1692424.2321994568,-1799747.8014307823,-1911522.2883300905,-2027988.9418605121,-2149403.2285930626,-2200858.169218925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Production tax credit,,442292.4,451138.248,460161.01295999996,469364.2332192,478751.51788358396,488326.54824125575,498093.0792060807,508054.9407902024,518216.0396060064,528580.3603981265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Investment tax credit,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total tax refund/(paid),,1752663.1550538004,3266401.0446676477,2482709.892472231,1838855.9493014575,1307004.4429150966,861291.0245830849,616309.6847631834,530351.3862698083,442993.22846598714,348117.85579297855,-934622.9949433365,-1694930.7897563756,-1810710.9094468735,-1931113.7859758537,-2056386.4326724582,-2186790.3393728863,-2322602.3503365614,-2464115.5960240634,-2611640.4820539365,-2674161.0013090163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Debt Schedule,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,,,,,,,,,,,,,,,,,,,
,Debt Term Flag,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Beginning Balance,,40018320.00000001,38744174.07957884,37391413.355867684,35955187.29550356,34430346.08721496,32811422.176374957,31092610.660236128,29267748.47355153,27330292.289948493,25273295.05981715,23089381.1005867,20770719.650071733,18308996.788059995,15695385.62546213,12920514.654131977,9974434.143870754,6846580.466126414,3525738.216465248,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,,,,,,,,,,,,,,,,,,,
,Debt Service,,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,3743276.264421166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Interest,,2469130.3440000005,2390515.5407100143,2307050.204057036,2218435.0561325694,2124352.353581163,2024464.7482823348,1918414.077736569,1805820.0808181295,1686279.034289822,1559362.305190718,1424614.8139061993,1281553.402409426,1129665.1018233015,968405.2930910133,797195.754159943,615422.5866768255,422434.01475999976,217538.0479559058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Principal,,1274145.9204211654,1352760.7237111516,1436226.06036413,1524841.2082885965,1618923.9108400028,1718811.5161388312,1824862.1866845968,1937456.1836030365,2056997.230131344,2183913.959230448,2318661.4505149666,2461722.86201174,2613611.1625978644,2774870.971330153,2946080.5102612227,3127853.67774434,3320842.249661166,3525738.21646526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Ending Balance,40018320.00000001,38744174.07957884,37391413.355867684,35955187.29550356,34430346.08721496,32811422.176374957,31092610.660236128,29267748.47355153,27330292.289948493,25273295.05981715,23089381.1005867,20770719.650071733,18308996.788059995,15695385.62546213,12920514.654131977,9974434.143870754,6846580.466126414,3525738.216465248,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,-1.210719347000122e-08,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DSCR,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,,,,,,,,,,,,,,,,,,,
,Cash Flow Available for Debt Service (CFADS),,4158219.9519549934,4276400.380994093,4396444.189613976,4518388.6454062555,4642271.761314381,4768132.310540669,4896009.8417514805,5025944.69458651,5157978.01547824,5292151.773787806,5428508.778263561,5567092.693828833,5707948.058705409,5851120.301879519,5996655.760917107,6144601.700135451,6295006.329138159,6447918.821720921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Debt Service Coverage Ratio (DSCR),,1.110850404357743,1.1424217928129239,1.1744909750319512,1.2070679068901016,1.2401627433801574,1.2737858425947568,1.3079477697883903,1.3426593015206392,1.3779314298822756,1.4137753668058874,1.4502025484627137,1.4872246397474191,1.5248535388525608,1.5631013819345485,1.6019805478729172,1.6415036631247972,1.6816836066764564,1.7225335150938912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
,Average of DSCRs,1.4035653874905627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CFADS / DS,1.4035653874905631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Target DSCR,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
