,,,,GENERATORS,,,,,,,,,,,,,,,,,,,,RENEWABLES,,,,,,,RENEWABLES - OUTUPT TABLE,,,,,,,,,,,,,,,,,,,,STORAGE,,,,,STORAGE - OUTPUT TABLE,,,,,,,,,,,,,,,,,,,,ANNUAL LOAD,,,,,,,,,,,DR 1-in-2 Load Impact (MW @ Transmission Level),,,
,,Index,Hydro/PS,Name,Area,RESOLVE Plant Type,Resource Begin Date,Resource End Date,Capacity,Must Run,Minimum Capacity,Heat Rate at Maximum,Heat Rate at Minimum,Ramp Rate Up,Ramp Rate down,Variable O&M,Forced Outage,Start Up Costs,Min Up Time,Min Down Time,Hourly Shaping Factor,Recharge Capacity,,BA,Tech,Vintage,Label,Capacity,,Index,Name,Area,Plant Type,Resource Begin Date,Resource End Date,Capacity,Must Run,Minimum Capacity,Heat Rate at Maximum,Heat Rate at Minimum,Ramp Rate Up,Ramp Rate down,Variable O&M,Forced Outage,Start Up Costs,Min Up Time,Min Down Time,Hourly Shaping Factor,Recharge Capacity,,Tech,Vintage,Capacity,,Index # of Relevant Entry,Name,Area,Plant Type,Resource Begin Date,Resource End Date,Capacity,Must Run,Minimum Capacity,Heat Rate at Maximum,Heat Rate at Minimum,Ramp Rate Up,Ramp Rate down,Variable O&M,Forced Outage,Start Up Costs,Min Up Time,Min Down Time,Hourly Shaping Factor,Recharge Capacity,,Year,Baseline Consumption,Electric Vehicles,Other Electrification,Behind-the-Meter PV,Other On-Site Self Generation,Energy Efficiency,TOU Effects,Losses,System Load,,Utilities,PG&E,SCE,SDGE
,36.0,86.0,1.0,BRDGVL_7_BAKER,CAISO,CAISO_Hydro,32121.0,55153.0,1.49,,,,,,,,,,,,,,,IID,Biomass,2018.0,IID_Biomass_2018,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2018.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,541.2,1019.4,56.46
,37.0,94.0,0.0,BRDWAY_7_UNIT 3,CAISO,CAISO_ST,23743.0,42521.0,65.0,0.0,41.05985915492958,10159.838028169013,10496.749163879598,137.3239436619718,137.3239436619718,5.7,,4731.255704225352,6.0,6.0,,,,IID,Biomass,2019.0,IID_Biomass_2019,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2019.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.0,98.0,0.0,CORONS_6_CLRWTR,CAISO,CAISO_CCGT2,38411.0,55153.0,28.0,0.0,12.6,8790.122448979591,9926.938775510205,85.71428571428571,85.71428571428571,5.7,,2344.941142857143,6.0,6.0,,,,IID,Biomass,2020.0,IID_Biomass_2020,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2020.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.0,99.0,1.0,BUCKCK_2_HYDRO,CAISO,CAISO_Hydro,31554.0,55153.0,0.99,,,,,,,,,,,,,,,IID,Biomass,2021.0,IID_Biomass_2021,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2021.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.0,101.0,1.0,BUCKCK_7_PL1X2,CAISO,CAISO_Hydro,10228.0,55153.0,59.0,,,,,,,,,,,,,,,IID,Biomass,2022.0,IID_Biomass_2022,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2022.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.0,106.0,1.0,BUTTVL_7_UNIT 1,CAISO,CAISO_Hydro,21186.0,55153.0,40.0,,,,,,,,,,,,,,,IID,Biomass,2023.0,IID_Biomass_2023,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2023.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42.0,109.0,0.0,AGRICO_7_UNIT,CAISO,CAISO_CCGT2,36892.0,55153.0,50.6,0.0,27.830000000000002,8439.487937090431,9271.650794709874,7.958060288335518,8.289646133682831,5.7,,4237.643892529489,6.0,6.0,,,,IID,Biomass,2024.0,IID_Biomass_2024,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2024.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,43.0,113.0,1.0,CAMPFW_7_FARWST,CAISO,CAISO_Hydro,31048.0,55153.0,8.0,,,,,,,,,,,,,,,IID,Biomass,2025.0,IID_Biomass_2025,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2025.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44.0,117.0,1.0,CARBOU_7_PL2X3,CAISO,CAISO_Hydro,7672.0,55153.0,49.0,,,,,,,,,,,,,,,IID,Biomass,2026.0,IID_Biomass_2026,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2026.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,45.0,118.0,1.0,CARBOU_7_PL4X5,CAISO,CAISO_Hydro,21186.0,55153.0,122.0,,,,,,,,,,,,,,,IID,Biomass,2027.0,IID_Biomass_2027,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2027.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,46.0,119.0,1.0,CARBOU_7_UNIT 1,CAISO,CAISO_Hydro,7672.0,55153.0,24.0,,,,,,,,,,,,,,,IID,Biomass,2028.0,IID_Biomass_2028,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2028.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47.0,128.0,1.0,CEDRCK_6_UNIT,CAISO,CAISO_Hydro,30763.0,55153.0,0.98,,,,,,,,,,,,,,,IID,Biomass,2029.0,IID_Biomass_2029,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2029.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,48.0,129.0,0.0,CENTER_2_QF,CAISO,CAISO_CHP,31778.0,43830.0,3.0,1.0,17.4,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,IID,Biomass,2030.0,IID_Biomass_2030,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_Storage_Mandate,2030.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,49.0,130.0,1.0,CENTER_2_RHONDO,CAISO,CAISO_Hydro,30682.0,55153.0,1.91,,,,,,,,,,,,,,,LDWP,Biomass,2015.0,LDWP_Biomass_Pre2016,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2015.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50.0,132.0,0.0,OTAY_6_PL1X2,CAISO,CAISO_Peaker2,38876.0,55153.0,35.5,0.0,10.65,12861.741771526777,17219.095760161712,129.03225806451613,129.03225806451613,5.0,,1204.273387096774,1.0,1.0,,,,LDWP,Biomass,2016.0,LDWP_Biomass_2016,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2016.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51.0,133.0,0.0,GILRPP_1_PL1X2,CAISO,CAISO_Peaker2,37285.0,55153.0,47.7,0.0,14.310000000000002,12857.513869117545,16588.023241886072,76.47294589178357,76.47294589178357,5.0,,1618.1369458917836,1.0,1.0,,,,LDWP,Biomass,2017.0,LDWP_Biomass_2017,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2017.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,52.0,134.0,0.0,GILRPP_1_PL1X2,CAISO,CAISO_Peaker2,37285.0,55153.0,47.7,0.0,14.310000000000002,12857.513869117545,16588.023241886072,76.47294589178357,76.47294589178357,5.0,,1618.1369458917836,1.0,1.0,,,,LDWP,Biomass,2018.0,LDWP_Biomass_2018,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2018.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53.0,135.0,0.0,GILRPP_1_PL3X4,CAISO,CAISO_Peaker2,37315.0,55153.0,46.2,0.0,13.860000000000003,12857.513869117545,16588.023241886072,74.0681362725451,74.0681362725451,5.0,,1567.2521362725452,1.0,1.0,,,,LDWP,Biomass,2019.0,LDWP_Biomass_2019,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2019.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,54.0,136.0,0.0,LMBEPK_2_UNITA1,CAISO,CAISO_Peaker2,37627.0,55153.0,48.0,0.0,14.400002885772121,12856.698624831753,16553.022414227446,461.72353942355494,461.72353942355494,5.0,,1628.314234131109,1.0,1.0,,,,LDWP,Biomass,2020.0,LDWP_Biomass_2020,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2020.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,55.0,137.0,0.0,LMBEPK_2_UNITA3,CAISO,CAISO_Peaker2,37627.0,55153.0,48.0,0.0,14.400002885772121,12856.698624831753,16553.022414227446,153.90784647451832,153.90784647451832,5.0,,1628.314234131109,1.0,1.0,,,,LDWP,Biomass,2021.0,LDWP_Biomass_2021,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2021.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56.0,138.0,0.0,CHEVCD_6_UNIT,CAISO,CAISO_CHP,30158.0,43830.0,41.58,1.0,1.29,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,LDWP,Biomass,2022.0,LDWP_Biomass_2022,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2022.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,57.0,139.0,0.0,CHEVCO_6_UNIT 1,CAISO,CAISO_CHP,31429.0,43830.0,34.7,1.0,0.5,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,LDWP,Biomass,2023.0,LDWP_Biomass_2023,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2023.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,58.0,140.0,0.0,CHEVCO_6_UNIT 1,CAISO,CAISO_CHP,31429.0,43830.0,161.68,1.0,0.5,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,LDWP,Biomass,2024.0,LDWP_Biomass_2024,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2024.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59.0,141.0,0.0,CHEVCO_6_UNIT 2,CAISO,CAISO_CHP,32297.0,43830.0,299.4,1.0,0.75,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,LDWP,Biomass,2025.0,LDWP_Biomass_2025,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2025.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,60.0,142.0,0.0,CHEVCY_1_UNIT,CAISO,CAISO_CHP,30239.0,43830.0,27.7,1.0,0.64625,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,LDWP,Biomass,2026.0,LDWP_Biomass_2026,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2026.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61.0,143.0,0.0,CHEVCY_1_UNIT,CAISO,CAISO_CHP,30239.0,43830.0,6.4,1.0,0.64625,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,LDWP,Biomass,2027.0,LDWP_Biomass_2027,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2027.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62.0,144.0,0.0,CHEVCY_1_UNIT,CAISO,CAISO_CHP,30239.0,43830.0,53.75,1.0,0.64625,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,LDWP,Biomass,2028.0,LDWP_Biomass_2028,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2028.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,63.0,145.0,0.0,CHEVCY_1_UNIT,CAISO,CAISO_CHP,30239.0,43830.0,5.06,1.0,0.64625,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,LDWP,Biomass,2029.0,LDWP_Biomass_2029,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2029.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,64.0,146.0,0.0,CHEVCY_1_UNIT,CAISO,CAISO_CHP,30239.0,43830.0,77.06,1.0,0.64625,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,LDWP,Biomass,2030.0,LDWP_Biomass_2030,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Li_Battery,2030.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,65.0,147.0,0.0,CHEVCY_1_UNIT,CAISO,CAISO_CHP,30239.0,43830.0,16.5,1.0,0.64625,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,BANC,Geothermal,2015.0,BANC_Geothermal_Pre2016,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2015.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,66.0,148.0,0.0,CHEVCY_1_UNIT,CAISO,CAISO_CHP,30239.0,43830.0,0.193,1.0,0.64625,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,BANC,Geothermal,2016.0,BANC_Geothermal_2016,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2016.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67.0,149.0,0.0,CHEVCY_1_UNIT,CAISO,CAISO_CHP,30239.0,43830.0,100.0,1.0,0.64625,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,BANC,Geothermal,2017.0,BANC_Geothermal_2017,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2017.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68.0,150.0,0.0,CHEVMN_2_UNITS,CAISO,CAISO_CHP,32140.0,43830.0,2.51,1.0,3.9333333333333336,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,BANC,Geothermal,2018.0,BANC_Geothermal_2018,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2018.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,69.0,151.0,0.0,CHEVMN_2_UNITS,CAISO,CAISO_CHP,32140.0,43830.0,2.0,1.0,3.9333333333333336,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,BANC,Geothermal,2019.0,BANC_Geothermal_2019,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2019.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,70.0,152.0,0.0,CHEVMN_2_UNITS,CAISO,CAISO_CHP,32140.0,43830.0,102.89,1.0,3.9333333333333336,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,BANC,Geothermal,2020.0,BANC_Geothermal_2020,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2020.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,71.0,153.0,1.0,CHICPK_7_UNIT 1,CAISO,CAISO_Hydro,23743.0,55153.0,42.0,,,,,,,,,,,,,,,BANC,Geothermal,2021.0,BANC_Geothermal_2021,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2021.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,72.0,161.0,0.0,CHINO_6_CIMGEN,CAISO,CAISO_CHP,32135.0,43830.0,40.64,1.0,25.18,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,BANC,Geothermal,2022.0,BANC_Geothermal_2022,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2022.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,73.0,165.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,BANC,Geothermal,2023.0,BANC_Geothermal_2023,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2023.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,74.0,166.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,BANC,Geothermal,2024.0,BANC_Geothermal_2024,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2024.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,75.0,167.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,BANC,Geothermal,2025.0,BANC_Geothermal_2025,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2025.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,76.0,168.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,BANC,Geothermal,2026.0,BANC_Geothermal_2026,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2026.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,77.0,169.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,BANC,Geothermal,2027.0,BANC_Geothermal_2027,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2027.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,78.0,170.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,BANC,Geothermal,2028.0,BANC_Geothermal_2028,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2028.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,79.0,171.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,BANC,Geothermal,2029.0,BANC_Geothermal_2029,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2029.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,80.0,172.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,BANC,Geothermal,2030.0,BANC_Geothermal_2030,0.0,,,,,,,,,,,,,,,,,,,,,,,CAISO_New_Flow_Battery,2030.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,81.0,173.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,CAISO,Geothermal,2015.0,CAISO_Geothermal_Pre2016,1203.3945499999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,82.0,174.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,CAISO,Geothermal,2016.0,CAISO_Geothermal_2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,83.0,175.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,CAISO,Geothermal,2017.0,CAISO_Geothermal_2017,489.18000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,84.0,176.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,CAISO,Geothermal,2018.0,CAISO_Geothermal_2018,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,85.0,177.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,CAISO,Geothermal,2019.0,CAISO_Geothermal_2019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,86.0,178.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,CAISO,Geothermal,2020.0,CAISO_Geothermal_2020,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,87.0,179.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,CAISO,Geothermal,2021.0,CAISO_Geothermal_2021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,88.0,180.0,0.0,CHWCHL_1_UNIT,CAISO,CAISO_Reciprocating_Engine,37055.0,55153.0,3.0375,0.0,0.1852875,11202.72014580549,13775.687352339435,47.96052631578947,47.96052631578947,6.0,,32.2005375,0.0,0.0,,,,CAISO,Geothermal,2022.0,CAISO_Geothermal_2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,89.0,182.0,1.0,CLOVER_2_UNIT,CAISO,CAISO_Hydro,31464.0,55153.0,0.99,,,,,,,,,,,,,,,CAISO,Geothermal,2023.0,CAISO_Geothermal_2023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,90.0,184.0,0.0,CLRMTK_1_QF,CAISO,CAISO_CHP,30655.0,43830.0,100.43,1.0,0.0,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,CAISO,Geothermal,2024.0,CAISO_Geothermal_2024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,91.0,188.0,0.0,ELCAJN_7_GT1,CAISO,CAISO_Peaker2,24838.0,55153.0,16.36,0.0,7.852799999999999,12739.240000000002,15354.66666666667,279.21066666666667,279.21066666666667,5.0,,2858.1644202666666,1.0,1.0,,,,CAISO,Geothermal,2025.0,CAISO_Geothermal_2025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92.0,189.0,0.0,OAK C_7_UNIT 1,CAISO,CAISO_Peaker2,28491.0,55153.0,55.0,0.0,16.500000000000004,12577.699907428838,15777.689346601866,81.20805369127517,81.20805369127517,5.0,,1749.1646308724833,1.0,1.0,,,,CAISO,Geothermal,2026.0,CAISO_Geothermal_2026,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93.0,190.0,0.0,OAK C_7_UNIT 2,CAISO,CAISO_Peaker2,28491.0,55153.0,55.0,0.0,16.500000000000004,12577.699907428838,15777.689346601866,81.20805369127517,81.20805369127517,5.0,,1749.1646308724833,1.0,1.0,,,,CAISO,Geothermal,2027.0,CAISO_Geothermal_2027,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,94.0,191.0,0.0,OAK C_7_UNIT 3,CAISO,CAISO_Peaker2,28491.0,55153.0,55.0,0.0,16.500000000000004,12577.699907428838,15777.689346601866,81.20805369127517,81.20805369127517,5.0,,1749.1646308724833,1.0,1.0,,,,CAISO,Geothermal,2028.0,CAISO_Geothermal_2028,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95.0,195.0,0.0,COLGA1_6_SHELLW,CAISO,CAISO_CHP,33528.0,43830.0,26.0,1.0,34.7,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,CAISO,Geothermal,2029.0,CAISO_Geothermal_2029,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
