subproblem_id,stage_id,timepoint,period,number_of_hours_in_timepoint,timepoint_weight,previous_stage_timepoint_map,spinup_or_lookahead,month,hour_of_day,timestamp,horizon_day,horizon_month,horizon_year
1,1,2020031201,2020,1,1,,,3,1,3/12/20 0:00,20200312,202003,2020
1,1,2020031202,2020,1,1,,,3,2,3/12/20 1:00,20200312,202003,2020
1,1,2020031203,2020,1,1,,,3,3,3/12/20 2:00,20200312,202003,2020
1,1,2020031204,2020,1,1,,,3,4,3/12/20 3:00,20200312,202003,2020
1,1,2020031205,2020,1,1,,,3,5,3/12/20 4:00,20200312,202003,2020
1,1,2020031206,2020,1,1,,,3,6,3/12/20 5:00,20200312,202003,2020
1,1,2020031207,2020,1,1,,,3,7,3/12/20 6:00,20200312,202003,2020
1,1,2020031208,2020,1,1,,,3,8,3/12/20 7:00,20200312,202003,2020
1,1,2020031209,2020,1,1,,,3,9,3/12/20 8:00,20200312,202003,2020
1,1,2020031210,2020,1,1,,,3,10,3/12/20 9:00,20200312,202003,2020
1,1,2020031211,2020,1,1,,,3,11,3/12/20 10:00,20200312,202003,2020
1,1,2020031212,2020,1,1,,,3,12,3/12/20 11:00,20200312,202003,2020
1,1,2020031213,2020,1,1,,,3,13,3/12/20 12:00,20200312,202003,2020
1,1,2020031214,2020,1,1,,,3,14,3/12/20 13:00,20200312,202003,2020
1,1,2020031215,2020,1,1,,,3,15,3/12/20 14:00,20200312,202003,2020
1,1,2020031216,2020,1,1,,,3,16,3/12/20 15:00,20200312,202003,2020
1,1,2020031217,2020,1,1,,,3,17,3/12/20 16:00,20200312,202003,2020
1,1,2020031218,2020,1,1,,,3,18,3/12/20 17:00,20200312,202003,2020
1,1,2020031219,2020,1,1,,,3,19,3/12/20 18:00,20200312,202003,2020
1,1,2020031220,2020,1,1,,,3,20,3/12/20 19:00,20200312,202003,2020
1,1,2020031221,2020,1,1,,,3,21,3/12/20 20:00,20200312,202003,2020
1,1,2020031222,2020,1,1,,,3,22,3/12/20 21:00,20200312,202003,2020
1,1,2020031223,2020,1,1,,,3,23,3/12/20 22:00,20200312,202003,2020
1,1,2020031224,2020,1,1,,,3,24,3/12/20 23:00,20200312,202003,2020
1,1,2020031301,2020,1,1,,,3,1,3/13/20 0:00,20200313,202003,2020
1,1,2020031302,2020,1,1,,,3,2,3/13/20 1:00,20200313,202003,2020
1,1,2020031303,2020,1,1,,,3,3,3/13/20 2:00,20200313,202003,2020
1,1,2020031304,2020,1,1,,,3,4,3/13/20 3:00,20200313,202003,2020
1,1,2020031305,2020,1,1,,,3,5,3/13/20 4:00,20200313,202003,2020
1,1,2020031306,2020,1,1,,,3,6,3/13/20 5:00,20200313,202003,2020
1,1,2020031307,2020,1,1,,,3,7,3/13/20 6:00,20200313,202003,2020
1,1,2020031308,2020,1,1,,,3,8,3/13/20 7:00,20200313,202003,2020
1,1,2020031309,2020,1,1,,,3,9,3/13/20 8:00,20200313,202003,2020
1,1,2020031310,2020,1,1,,,3,10,3/13/20 9:00,20200313,202003,2020
1,1,2020031311,2020,1,1,,,3,11,3/13/20 10:00,20200313,202003,2020
1,1,2020031312,2020,1,1,,,3,12,3/13/20 11:00,20200313,202003,2020
1,1,2020031313,2020,1,1,,,3,13,3/13/20 12:00,20200313,202003,2020
1,1,2020031314,2020,1,1,,,3,14,3/13/20 13:00,20200313,202003,2020
1,1,2020031315,2020,1,1,,,3,15,3/13/20 14:00,20200313,202003,2020
1,1,2020031316,2020,1,1,,,3,16,3/13/20 15:00,20200313,202003,2020
1,1,2020031317,2020,1,1,,,3,17,3/13/20 16:00,20200313,202003,2020
1,1,2020031318,2020,1,1,,,3,18,3/13/20 17:00,20200313,202003,2020
1,1,2020031319,2020,1,1,,,3,19,3/13/20 18:00,20200313,202003,2020
1,1,2020031320,2020,1,1,,,3,20,3/13/20 19:00,20200313,202003,2020
1,1,2020031321,2020,1,1,,,3,21,3/13/20 20:00,20200313,202003,2020
1,1,2020031322,2020,1,1,,,3,22,3/13/20 21:00,20200313,202003,2020
1,1,2020031323,2020,1,1,,,3,23,3/13/20 22:00,20200313,202003,2020
1,1,2020031324,2020,1,1,,,3,24,3/13/20 23:00,20200313,202003,2020
1,1,2020031401,2020,1,1,,,3,1,3/14/20 0:00,20200314,202003,2020
1,1,2020031402,2020,1,1,,,3,2,3/14/20 1:00,20200314,202003,2020
1,1,2020031403,2020,1,1,,,3,3,3/14/20 2:00,20200314,202003,2020
1,1,2020031404,2020,1,1,,,3,4,3/14/20 3:00,20200314,202003,2020
1,1,2020031405,2020,1,1,,,3,5,3/14/20 4:00,20200314,202003,2020
1,1,2020031406,2020,1,1,,,3,6,3/14/20 5:00,20200314,202003,2020
1,1,2020031407,2020,1,1,,,3,7,3/14/20 6:00,20200314,202003,2020
1,1,2020031408,2020,1,1,,,3,8,3/14/20 7:00,20200314,202003,2020
1,1,2020031409,2020,1,1,,,3,9,3/14/20 8:00,20200314,202003,2020
1,1,2020031410,2020,1,1,,,3,10,3/14/20 9:00,20200314,202003,2020
1,1,2020031411,2020,1,1,,,3,11,3/14/20 10:00,20200314,202003,2020
1,1,2020031412,2020,1,1,,,3,12,3/14/20 11:00,20200314,202003,2020
1,1,2020031413,2020,1,1,,,3,13,3/14/20 12:00,20200314,202003,2020
1,1,2020031414,2020,1,1,,,3,14,3/14/20 13:00,20200314,202003,2020
1,1,2020031415,2020,1,1,,,3,15,3/14/20 14:00,20200314,202003,2020
1,1,2020031416,2020,1,1,,,3,16,3/14/20 15:00,20200314,202003,2020
1,1,2020031417,2020,1,1,,,3,17,3/14/20 16:00,20200314,202003,2020
1,1,2020031418,2020,1,1,,,3,18,3/14/20 17:00,20200314,202003,2020
1,1,2020031419,2020,1,1,,,3,19,3/14/20 18:00,20200314,202003,2020
1,1,2020031420,2020,1,1,,,3,20,3/14/20 19:00,20200314,202003,2020
1,1,2020031421,2020,1,1,,,3,21,3/14/20 20:00,20200314,202003,2020
1,1,2020031422,2020,1,1,,,3,22,3/14/20 21:00,20200314,202003,2020
1,1,2020031423,2020,1,1,,,3,23,3/14/20 22:00,20200314,202003,2020
1,1,2020031424,2020,1,1,,,3,24,3/14/20 23:00,20200314,202003,2020
1,1,2020031501,2020,1,1,,,3,1,3/15/20 0:00,20200315,202003,2020
1,1,2020031502,2020,1,1,,,3,2,3/15/20 1:00,20200315,202003,2020
1,1,2020031503,2020,1,1,,,3,3,3/15/20 2:00,20200315,202003,2020
1,1,2020031504,2020,1,1,,,3,4,3/15/20 3:00,20200315,202003,2020
1,1,2020031505,2020,1,1,,,3,5,3/15/20 4:00,20200315,202003,2020
1,1,2020031506,2020,1,1,,,3,6,3/15/20 5:00,20200315,202003,2020
1,1,2020031507,2020,1,1,,,3,7,3/15/20 6:00,20200315,202003,2020
1,1,2020031508,2020,1,1,,,3,8,3/15/20 7:00,20200315,202003,2020
1,1,2020031509,2020,1,1,,,3,9,3/15/20 8:00,20200315,202003,2020
1,1,2020031510,2020,1,1,,,3,10,3/15/20 9:00,20200315,202003,2020
1,1,2020031511,2020,1,1,,,3,11,3/15/20 10:00,20200315,202003,2020
1,1,2020031512,2020,1,1,,,3,12,3/15/20 11:00,20200315,202003,2020
1,1,2020031513,2020,1,1,,,3,13,3/15/20 12:00,20200315,202003,2020
1,1,2020031514,2020,1,1,,,3,14,3/15/20 13:00,20200315,202003,2020
1,1,2020031515,2020,1,1,,,3,15,3/15/20 14:00,20200315,202003,2020
1,1,2020031516,2020,1,1,,,3,16,3/15/20 15:00,20200315,202003,2020
1,1,2020031517,2020,1,1,,,3,17,3/15/20 16:00,20200315,202003,2020
1,1,2020031518,2020,1,1,,,3,18,3/15/20 17:00,20200315,202003,2020
1,1,2020031519,2020,1,1,,,3,19,3/15/20 18:00,20200315,202003,2020
1,1,2020031520,2020,1,1,,,3,20,3/15/20 19:00,20200315,202003,2020
1,1,2020031521,2020,1,1,,,3,21,3/15/20 20:00,20200315,202003,2020
1,1,2020031522,2020,1,1,,,3,22,3/15/20 21:00,20200315,202003,2020
1,1,2020031523,2020,1,1,,,3,23,3/15/20 22:00,20200315,202003,2020
1,1,2020031524,2020,1,1,,,3,24,3/15/20 23:00,20200315,202003,2020
1,1,2020031601,2020,1,1,,,3,1,3/16/20 0:00,20200316,202003,2020
1,1,2020031602,2020,1,1,,,3,2,3/16/20 1:00,20200316,202003,2020
1,1,2020031603,2020,1,1,,,3,3,3/16/20 2:00,20200316,202003,2020
1,1,2020031604,2020,1,1,,,3,4,3/16/20 3:00,20200316,202003,2020
1,1,2020031605,2020,1,1,,,3,5,3/16/20 4:00,20200316,202003,2020
1,1,2020031606,2020,1,1,,,3,6,3/16/20 5:00,20200316,202003,2020
1,1,2020031607,2020,1,1,,,3,7,3/16/20 6:00,20200316,202003,2020
1,1,2020031608,2020,1,1,,,3,8,3/16/20 7:00,20200316,202003,2020
1,1,2020031609,2020,1,1,,,3,9,3/16/20 8:00,20200316,202003,2020
1,1,2020031610,2020,1,1,,,3,10,3/16/20 9:00,20200316,202003,2020
1,1,2020031611,2020,1,1,,,3,11,3/16/20 10:00,20200316,202003,2020
1,1,2020031612,2020,1,1,,,3,12,3/16/20 11:00,20200316,202003,2020
1,1,2020031613,2020,1,1,,,3,13,3/16/20 12:00,20200316,202003,2020
1,1,2020031614,2020,1,1,,,3,14,3/16/20 13:00,20200316,202003,2020
1,1,2020031615,2020,1,1,,,3,15,3/16/20 14:00,20200316,202003,2020
1,1,2020031616,2020,1,1,,,3,16,3/16/20 15:00,20200316,202003,2020
1,1,2020031617,2020,1,1,,,3,17,3/16/20 16:00,20200316,202003,2020
1,1,2020031618,2020,1,1,,,3,18,3/16/20 17:00,20200316,202003,2020
1,1,2020031619,2020,1,1,,,3,19,3/16/20 18:00,20200316,202003,2020
1,1,2020031620,2020,1,1,,,3,20,3/16/20 19:00,20200316,202003,2020
1,1,2020031621,2020,1,1,,,3,21,3/16/20 20:00,20200316,202003,2020
1,1,2020031622,2020,1,1,,,3,22,3/16/20 21:00,20200316,202003,2020
1,1,2020031623,2020,1,1,,,3,23,3/16/20 22:00,20200316,202003,2020
1,1,2020031624,2020,1,1,,,3,24,3/16/20 23:00,20200316,202003,2020
1,1,2020031701,2020,1,1,,,3,1,3/17/20 0:00,20200317,202003,2020
1,1,2020031702,2020,1,1,,,3,2,3/17/20 1:00,20200317,202003,2020
1,1,2020031703,2020,1,1,,,3,3,3/17/20 2:00,20200317,202003,2020
1,1,2020031704,2020,1,1,,,3,4,3/17/20 3:00,20200317,202003,2020
1,1,2020031705,2020,1,1,,,3,5,3/17/20 4:00,20200317,202003,2020
1,1,2020031706,2020,1,1,,,3,6,3/17/20 5:00,20200317,202003,2020
1,1,2020031707,2020,1,1,,,3,7,3/17/20 6:00,20200317,202003,2020
1,1,2020031708,2020,1,1,,,3,8,3/17/20 7:00,20200317,202003,2020
1,1,2020031709,2020,1,1,,,3,9,3/17/20 8:00,20200317,202003,2020
1,1,2020031710,2020,1,1,,,3,10,3/17/20 9:00,20200317,202003,2020
1,1,2020031711,2020,1,1,,,3,11,3/17/20 10:00,20200317,202003,2020
1,1,2020031712,2020,1,1,,,3,12,3/17/20 11:00,20200317,202003,2020
1,1,2020031713,2020,1,1,,,3,13,3/17/20 12:00,20200317,202003,2020
1,1,2020031714,2020,1,1,,,3,14,3/17/20 13:00,20200317,202003,2020
1,1,2020031715,2020,1,1,,,3,15,3/17/20 14:00,20200317,202003,2020
1,1,2020031716,2020,1,1,,,3,16,3/17/20 15:00,20200317,202003,2020
1,1,2020031717,2020,1,1,,,3,17,3/17/20 16:00,20200317,202003,2020
1,1,2020031718,2020,1,1,,,3,18,3/17/20 17:00,20200317,202003,2020
1,1,2020031719,2020,1,1,,,3,19,3/17/20 18:00,20200317,202003,2020
1,1,2020031720,2020,1,1,,,3,20,3/17/20 19:00,20200317,202003,2020
1,1,2020031721,2020,1,1,,,3,21,3/17/20 20:00,20200317,202003,2020
1,1,2020031722,2020,1,1,,,3,22,3/17/20 21:00,20200317,202003,2020
1,1,2020031723,2020,1,1,,,3,23,3/17/20 22:00,20200317,202003,2020
1,1,2020031724,2020,1,1,,,3,24,3/17/20 23:00,20200317,202003,2020
1,1,2020031801,2020,1,1,,,3,1,3/18/20 0:00,20200318,202003,2020
1,1,2020031802,2020,1,1,,,3,2,3/18/20 1:00,20200318,202003,2020
1,1,2020031803,2020,1,1,,,3,3,3/18/20 2:00,20200318,202003,2020
1,1,2020031804,2020,1,1,,,3,4,3/18/20 3:00,20200318,202003,2020
1,1,2020031805,2020,1,1,,,3,5,3/18/20 4:00,20200318,202003,2020
1,1,2020031806,2020,1,1,,,3,6,3/18/20 5:00,20200318,202003,2020
1,1,2020031807,2020,1,1,,,3,7,3/18/20 6:00,20200318,202003,2020
1,1,2020031808,2020,1,1,,,3,8,3/18/20 7:00,20200318,202003,2020
1,1,2020031809,2020,1,1,,,3,9,3/18/20 8:00,20200318,202003,2020
1,1,2020031810,2020,1,1,,,3,10,3/18/20 9:00,20200318,202003,2020
1,1,2020031811,2020,1,1,,,3,11,3/18/20 10:00,20200318,202003,2020
1,1,2020031812,2020,1,1,,,3,12,3/18/20 11:00,20200318,202003,2020
1,1,2020031813,2020,1,1,,,3,13,3/18/20 12:00,20200318,202003,2020
1,1,2020031814,2020,1,1,,,3,14,3/18/20 13:00,20200318,202003,2020
1,1,2020031815,2020,1,1,,,3,15,3/18/20 14:00,20200318,202003,2020
1,1,2020031816,2020,1,1,,,3,16,3/18/20 15:00,20200318,202003,2020
1,1,2020031817,2020,1,1,,,3,17,3/18/20 16:00,20200318,202003,2020
1,1,2020031818,2020,1,1,,,3,18,3/18/20 17:00,20200318,202003,2020
1,1,2020031819,2020,1,1,,,3,19,3/18/20 18:00,20200318,202003,2020
1,1,2020031820,2020,1,1,,,3,20,3/18/20 19:00,20200318,202003,2020
1,1,2020031821,2020,1,1,,,3,21,3/18/20 20:00,20200318,202003,2020
1,1,2020031822,2020,1,1,,,3,22,3/18/20 21:00,20200318,202003,2020
1,1,2020031823,2020,1,1,,,3,23,3/18/20 22:00,20200318,202003,2020
1,1,2020031824,2020,1,1,,,3,24,3/18/20 23:00,20200318,202003,2020
1,1,2020031901,2020,1,1,,,3,1,3/19/20 0:00,20200319,202003,2020
1,1,2020031902,2020,1,1,,,3,2,3/19/20 1:00,20200319,202003,2020
1,1,2020031903,2020,1,1,,,3,3,3/19/20 2:00,20200319,202003,2020
1,1,2020031904,2020,1,1,,,3,4,3/19/20 3:00,20200319,202003,2020
1,1,2020031905,2020,1,1,,,3,5,3/19/20 4:00,20200319,202003,2020
1,1,2020031906,2020,1,1,,,3,6,3/19/20 5:00,20200319,202003,2020
1,1,2020031907,2020,1,1,,,3,7,3/19/20 6:00,20200319,202003,2020
1,1,2020031908,2020,1,1,,,3,8,3/19/20 7:00,20200319,202003,2020
1,1,2020031909,2020,1,1,,,3,9,3/19/20 8:00,20200319,202003,2020
1,1,2020031910,2020,1,1,,,3,10,3/19/20 9:00,20200319,202003,2020
1,1,2020031911,2020,1,1,,,3,11,3/19/20 10:00,20200319,202003,2020
1,1,2020031912,2020,1,1,,,3,12,3/19/20 11:00,20200319,202003,2020
1,1,2020031913,2020,1,1,,,3,13,3/19/20 12:00,20200319,202003,2020
1,1,2020031914,2020,1,1,,,3,14,3/19/20 13:00,20200319,202003,2020
1,1,2020031915,2020,1,1,,,3,15,3/19/20 14:00,20200319,202003,2020
1,1,2020031916,2020,1,1,,,3,16,3/19/20 15:00,20200319,202003,2020
1,1,2020031917,2020,1,1,,,3,17,3/19/20 16:00,20200319,202003,2020
1,1,2020031918,2020,1,1,,,3,18,3/19/20 17:00,20200319,202003,2020
1,1,2020031919,2020,1,1,,,3,19,3/19/20 18:00,20200319,202003,2020
1,1,2020031920,2020,1,1,,,3,20,3/19/20 19:00,20200319,202003,2020
1,1,2020031921,2020,1,1,,,3,21,3/19/20 20:00,20200319,202003,2020
1,1,2020031922,2020,1,1,,,3,22,3/19/20 21:00,20200319,202003,2020
1,1,2020031923,2020,1,1,,,3,23,3/19/20 22:00,20200319,202003,2020
1,1,2020031924,2020,1,1,,,3,24,3/19/20 23:00,20200319,202003,2020
1,1,2020032001,2020,1,1,,,3,1,3/20/20 0:00,20200320,202003,2020
1,1,2020032002,2020,1,1,,,3,2,3/20/20 1:00,20200320,202003,2020
1,1,2020032003,2020,1,1,,,3,3,3/20/20 2:00,20200320,202003,2020
1,1,2020032004,2020,1,1,,,3,4,3/20/20 3:00,20200320,202003,2020
1,1,2020032005,2020,1,1,,,3,5,3/20/20 4:00,20200320,202003,2020
1,1,2020032006,2020,1,1,,,3,6,3/20/20 5:00,20200320,202003,2020
1,1,2020032007,2020,1,1,,,3,7,3/20/20 6:00,20200320,202003,2020
1,1,2020032008,2020,1,1,,,3,8,3/20/20 7:00,20200320,202003,2020
1,1,2020032009,2020,1,1,,,3,9,3/20/20 8:00,20200320,202003,2020
1,1,2020032010,2020,1,1,,,3,10,3/20/20 9:00,20200320,202003,2020
1,1,2020032011,2020,1,1,,,3,11,3/20/20 10:00,20200320,202003,2020
1,1,2020032012,2020,1,1,,,3,12,3/20/20 11:00,20200320,202003,2020
1,1,2020032013,2020,1,1,,,3,13,3/20/20 12:00,20200320,202003,2020
1,1,2020032014,2020,1,1,,,3,14,3/20/20 13:00,20200320,202003,2020
1,1,2020032015,2020,1,1,,,3,15,3/20/20 14:00,20200320,202003,2020
1,1,2020032016,2020,1,1,,,3,16,3/20/20 15:00,20200320,202003,2020
1,1,2020032017,2020,1,1,,,3,17,3/20/20 16:00,20200320,202003,2020
1,1,2020032018,2020,1,1,,,3,18,3/20/20 17:00,20200320,202003,2020
1,1,2020032019,2020,1,1,,,3,19,3/20/20 18:00,20200320,202003,2020
1,1,2020032020,2020,1,1,,,3,20,3/20/20 19:00,20200320,202003,2020
1,1,2020032021,2020,1,1,,,3,21,3/20/20 20:00,20200320,202003,2020
1,1,2020032022,2020,1,1,,,3,22,3/20/20 21:00,20200320,202003,2020
1,1,2020032023,2020,1,1,,,3,23,3/20/20 22:00,20200320,202003,2020
1,1,2020032024,2020,1,1,,,3,24,3/20/20 23:00,20200320,202003,2020
1,1,2020032101,2020,1,1,,,3,1,3/21/20 0:00,20200321,202003,2020
1,1,2020032102,2020,1,1,,,3,2,3/21/20 1:00,20200321,202003,2020
1,1,2020032103,2020,1,1,,,3,3,3/21/20 2:00,20200321,202003,2020
1,1,2020032104,2020,1,1,,,3,4,3/21/20 3:00,20200321,202003,2020
1,1,2020032105,2020,1,1,,,3,5,3/21/20 4:00,20200321,202003,2020
1,1,2020032106,2020,1,1,,,3,6,3/21/20 5:00,20200321,202003,2020
1,1,2020032107,2020,1,1,,,3,7,3/21/20 6:00,20200321,202003,2020
1,1,2020032108,2020,1,1,,,3,8,3/21/20 7:00,20200321,202003,2020
1,1,2020032109,2020,1,1,,,3,9,3/21/20 8:00,20200321,202003,2020
1,1,2020032110,2020,1,1,,,3,10,3/21/20 9:00,20200321,202003,2020
1,1,2020032111,2020,1,1,,,3,11,3/21/20 10:00,20200321,202003,2020
1,1,2020032112,2020,1,1,,,3,12,3/21/20 11:00,20200321,202003,2020
1,1,2020032113,2020,1,1,,,3,13,3/21/20 12:00,20200321,202003,2020
1,1,2020032114,2020,1,1,,,3,14,3/21/20 13:00,20200321,202003,2020
1,1,2020032115,2020,1,1,,,3,15,3/21/20 14:00,20200321,202003,2020
1,1,2020032116,2020,1,1,,,3,16,3/21/20 15:00,20200321,202003,2020
1,1,2020032117,2020,1,1,,,3,17,3/21/20 16:00,20200321,202003,2020
1,1,2020032118,2020,1,1,,,3,18,3/21/20 17:00,20200321,202003,2020
1,1,2020032119,2020,1,1,,,3,19,3/21/20 18:00,20200321,202003,2020
1,1,2020032120,2020,1,1,,,3,20,3/21/20 19:00,20200321,202003,2020
1,1,2020032121,2020,1,1,,,3,21,3/21/20 20:00,20200321,202003,2020
1,1,2020032122,2020,1,1,,,3,22,3/21/20 21:00,20200321,202003,2020
1,1,2020032123,2020,1,1,,,3,23,3/21/20 22:00,20200321,202003,2020
1,1,2020032124,2020,1,1,,,3,24,3/21/20 23:00,20200321,202003,2020
1,1,2020032201,2020,1,1,,,3,1,3/22/20 0:00,20200322,202003,2020
1,1,2020032202,2020,1,1,,,3,2,3/22/20 1:00,20200322,202003,2020
1,1,2020032203,2020,1,1,,,3,3,3/22/20 2:00,20200322,202003,2020
1,1,2020032204,2020,1,1,,,3,4,3/22/20 3:00,20200322,202003,2020
1,1,2020032205,2020,1,1,,,3,5,3/22/20 4:00,20200322,202003,2020
1,1,2020032206,2020,1,1,,,3,6,3/22/20 5:00,20200322,202003,2020
1,1,2020032207,2020,1,1,,,3,7,3/22/20 6:00,20200322,202003,2020
1,1,2020032208,2020,1,1,,,3,8,3/22/20 7:00,20200322,202003,2020
1,1,2020032209,2020,1,1,,,3,9,3/22/20 8:00,20200322,202003,2020
1,1,2020032210,2020,1,1,,,3,10,3/22/20 9:00,20200322,202003,2020
1,1,2020032211,2020,1,1,,,3,11,3/22/20 10:00,20200322,202003,2020
1,1,2020032212,2020,1,1,,,3,12,3/22/20 11:00,20200322,202003,2020
1,1,2020032213,2020,1,1,,,3,13,3/22/20 12:00,20200322,202003,2020
1,1,2020032214,2020,1,1,,,3,14,3/22/20 13:00,20200322,202003,2020
1,1,2020032215,2020,1,1,,,3,15,3/22/20 14:00,20200322,202003,2020
1,1,2020032216,2020,1,1,,,3,16,3/22/20 15:00,20200322,202003,2020
1,1,2020032217,2020,1,1,,,3,17,3/22/20 16:00,20200322,202003,2020
1,1,2020032218,2020,1,1,,,3,18,3/22/20 17:00,20200322,202003,2020
1,1,2020032219,2020,1,1,,,3,19,3/22/20 18:00,20200322,202003,2020
1,1,2020032220,2020,1,1,,,3,20,3/22/20 19:00,20200322,202003,2020
1,1,2020032221,2020,1,1,,,3,21,3/22/20 20:00,20200322,202003,2020
1,1,2020032222,2020,1,1,,,3,22,3/22/20 21:00,20200322,202003,2020
1,1,2020032223,2020,1,1,,,3,23,3/22/20 22:00,20200322,202003,2020
1,1,2020032224,2020,1,1,,,3,24,3/22/20 23:00,20200322,202003,2020
1,1,2020032301,2020,1,1,,,3,1,3/23/20 0:00,20200323,202003,2020
1,1,2020032302,2020,1,1,,,3,2,3/23/20 1:00,20200323,202003,2020
1,1,2020032303,2020,1,1,,,3,3,3/23/20 2:00,20200323,202003,2020
1,1,2020032304,2020,1,1,,,3,4,3/23/20 3:00,20200323,202003,2020
1,1,2020032305,2020,1,1,,,3,5,3/23/20 4:00,20200323,202003,2020
1,1,2020032306,2020,1,1,,,3,6,3/23/20 5:00,20200323,202003,2020
1,1,2020032307,2020,1,1,,,3,7,3/23/20 6:00,20200323,202003,2020
1,1,2020032308,2020,1,1,,,3,8,3/23/20 7:00,20200323,202003,2020
1,1,2020032309,2020,1,1,,,3,9,3/23/20 8:00,20200323,202003,2020
1,1,2020032310,2020,1,1,,,3,10,3/23/20 9:00,20200323,202003,2020
1,1,2020032311,2020,1,1,,,3,11,3/23/20 10:00,20200323,202003,2020
1,1,2020032312,2020,1,1,,,3,12,3/23/20 11:00,20200323,202003,2020
1,1,2020032313,2020,1,1,,,3,13,3/23/20 12:00,20200323,202003,2020
1,1,2020032314,2020,1,1,,,3,14,3/23/20 13:00,20200323,202003,2020
1,1,2020032315,2020,1,1,,,3,15,3/23/20 14:00,20200323,202003,2020
1,1,2020032316,2020,1,1,,,3,16,3/23/20 15:00,20200323,202003,2020
1,1,2020032317,2020,1,1,,,3,17,3/23/20 16:00,20200323,202003,2020
1,1,2020032318,2020,1,1,,,3,18,3/23/20 17:00,20200323,202003,2020
1,1,2020032319,2020,1,1,,,3,19,3/23/20 18:00,20200323,202003,2020
1,1,2020032320,2020,1,1,,,3,20,3/23/20 19:00,20200323,202003,2020
1,1,2020032321,2020,1,1,,,3,21,3/23/20 20:00,20200323,202003,2020
1,1,2020032322,2020,1,1,,,3,22,3/23/20 21:00,20200323,202003,2020
1,1,2020032323,2020,1,1,,,3,23,3/23/20 22:00,20200323,202003,2020
1,1,2020032324,2020,1,1,,,3,24,3/23/20 23:00,20200323,202003,2020
1,1,2020032401,2020,1,1,,,3,1,3/24/20 0:00,20200324,202003,2020
1,1,2020032402,2020,1,1,,,3,2,3/24/20 1:00,20200324,202003,2020
1,1,2020032403,2020,1,1,,,3,3,3/24/20 2:00,20200324,202003,2020
1,1,2020032404,2020,1,1,,,3,4,3/24/20 3:00,20200324,202003,2020
1,1,2020032405,2020,1,1,,,3,5,3/24/20 4:00,20200324,202003,2020
1,1,2020032406,2020,1,1,,,3,6,3/24/20 5:00,20200324,202003,2020
1,1,2020032407,2020,1,1,,,3,7,3/24/20 6:00,20200324,202003,2020
1,1,2020032408,2020,1,1,,,3,8,3/24/20 7:00,20200324,202003,2020
1,1,2020032409,2020,1,1,,,3,9,3/24/20 8:00,20200324,202003,2020
1,1,2020032410,2020,1,1,,,3,10,3/24/20 9:00,20200324,202003,2020
1,1,2020032411,2020,1,1,,,3,11,3/24/20 10:00,20200324,202003,2020
1,1,2020032412,2020,1,1,,,3,12,3/24/20 11:00,20200324,202003,2020
1,1,2020032413,2020,1,1,,,3,13,3/24/20 12:00,20200324,202003,2020
1,1,2020032414,2020,1,1,,,3,14,3/24/20 13:00,20200324,202003,2020
1,1,2020032415,2020,1,1,,,3,15,3/24/20 14:00,20200324,202003,2020
1,1,2020032416,2020,1,1,,,3,16,3/24/20 15:00,20200324,202003,2020
1,1,2020032417,2020,1,1,,,3,17,3/24/20 16:00,20200324,202003,2020
1,1,2020032418,2020,1,1,,,3,18,3/24/20 17:00,20200324,202003,2020
1,1,2020032419,2020,1,1,,,3,19,3/24/20 18:00,20200324,202003,2020
1,1,2020032420,2020,1,1,,,3,20,3/24/20 19:00,20200324,202003,2020
1,1,2020032421,2020,1,1,,,3,21,3/24/20 20:00,20200324,202003,2020
1,1,2020032422,2020,1,1,,,3,22,3/24/20 21:00,20200324,202003,2020
1,1,2020032423,2020,1,1,,,3,23,3/24/20 22:00,20200324,202003,2020
1,1,2020032424,2020,1,1,,,3,24,3/24/20 23:00,20200324,202003,2020
1,1,2020032501,2020,1,1,,,3,1,3/25/20 0:00,20200325,202003,2020
1,1,2020032502,2020,1,1,,,3,2,3/25/20 1:00,20200325,202003,2020
1,1,2020032503,2020,1,1,,,3,3,3/25/20 2:00,20200325,202003,2020
1,1,2020032504,2020,1,1,,,3,4,3/25/20 3:00,20200325,202003,2020
1,1,2020032505,2020,1,1,,,3,5,3/25/20 4:00,20200325,202003,2020
1,1,2020032506,2020,1,1,,,3,6,3/25/20 5:00,20200325,202003,2020
1,1,2020032507,2020,1,1,,,3,7,3/25/20 6:00,20200325,202003,2020
1,1,2020032508,2020,1,1,,,3,8,3/25/20 7:00,20200325,202003,2020
1,1,2020032509,2020,1,1,,,3,9,3/25/20 8:00,20200325,202003,2020
1,1,2020032510,2020,1,1,,,3,10,3/25/20 9:00,20200325,202003,2020
1,1,2020032511,2020,1,1,,,3,11,3/25/20 10:00,20200325,202003,2020
1,1,2020032512,2020,1,1,,,3,12,3/25/20 11:00,20200325,202003,2020
1,1,2020032513,2020,1,1,,,3,13,3/25/20 12:00,20200325,202003,2020
1,1,2020032514,2020,1,1,,,3,14,3/25/20 13:00,20200325,202003,2020
1,1,2020032515,2020,1,1,,,3,15,3/25/20 14:00,20200325,202003,2020
1,1,2020032516,2020,1,1,,,3,16,3/25/20 15:00,20200325,202003,2020
1,1,2020032517,2020,1,1,,,3,17,3/25/20 16:00,20200325,202003,2020
1,1,2020032518,2020,1,1,,,3,18,3/25/20 17:00,20200325,202003,2020
1,1,2020032519,2020,1,1,,,3,19,3/25/20 18:00,20200325,202003,2020
