subproblem_id,stage_id,timepoint,period,number_of_hours_in_timepoint,timepoint_weight,previous_stage_timepoint_map,spinup_or_lookahead,month,hour_of_day,timestamp,horizon_day
1,1,2025040120,2025,1,30,,,4,20,4/1/25 19:00,20250401
1,1,2025040121,2025,1,30,,,4,21,4/1/25 20:00,20250401
1,1,2025040122,2025,1,30,,,4,22,4/1/25 21:00,20250401
1,1,2025040123,2025,1,30,,,4,23,4/1/25 22:00,20250401
1,1,2025040124,2025,1,30,,,4,24,4/1/25 23:00,20250401
1,1,2025050101,2025,1,31,,,5,1,5/1/25 0:00,20250501
1,1,2025050102,2025,1,31,,,5,2,5/1/25 1:00,20250501
1,1,2025050103,2025,1,31,,,5,3,5/1/25 2:00,20250501
1,1,2025050104,2025,1,31,,,5,4,5/1/25 3:00,20250501
1,1,2025050105,2025,1,31,,,5,5,5/1/25 4:00,20250501
1,1,2025050106,2025,1,31,,,5,6,5/1/25 5:00,20250501
1,1,2025050107,2025,1,31,,,5,7,5/1/25 6:00,20250501
1,1,2025050108,2025,1,31,,,5,8,5/1/25 7:00,20250501
1,1,2025050109,2025,1,31,,,5,9,5/1/25 8:00,20250501
1,1,2025050110,2025,1,31,,,5,10,5/1/25 9:00,20250501
1,1,2025050111,2025,1,31,,,5,11,5/1/25 10:00,20250501
1,1,2025050112,2025,1,31,,,5,12,5/1/25 11:00,20250501
1,1,2025050113,2025,1,31,,,5,13,5/1/25 12:00,20250501
1,1,2025050114,2025,1,31,,,5,14,5/1/25 13:00,20250501
1,1,2025050115,2025,1,31,,,5,15,5/1/25 14:00,20250501
1,1,2025050116,2025,1,31,,,5,16,5/1/25 15:00,20250501
1,1,2025050117,2025,1,31,,,5,17,5/1/25 16:00,20250501
1,1,2025050118,2025,1,31,,,5,18,5/1/25 17:00,20250501
1,1,2025050119,2025,1,31,,,5,19,5/1/25 18:00,20250501
1,1,2025050120,2025,1,31,,,5,20,5/1/25 19:00,20250501
1,1,2025050121,2025,1,31,,,5,21,5/1/25 20:00,20250501
1,1,2025050122,2025,1,31,,,5,22,5/1/25 21:00,20250501
1,1,2025050123,2025,1,31,,,5,23,5/1/25 22:00,20250501
1,1,2025050124,2025,1,31,,,5,24,5/1/25 23:00,20250501
1,1,2025060101,2025,1,30,,,6,1,6/1/25 0:00,20250601
1,1,2025060102,2025,1,30,,,6,2,6/1/25 1:00,20250601
1,1,2025060103,2025,1,30,,,6,3,6/1/25 2:00,20250601
1,1,2025060104,2025,1,30,,,6,4,6/1/25 3:00,20250601
1,1,2025060105,2025,1,30,,,6,5,6/1/25 4:00,20250601
1,1,2025060106,2025,1,30,,,6,6,6/1/25 5:00,20250601
1,1,2025060107,2025,1,30,,,6,7,6/1/25 6:00,20250601
1,1,2025060108,2025,1,30,,,6,8,6/1/25 7:00,20250601
1,1,2025060109,2025,1,30,,,6,9,6/1/25 8:00,20250601
1,1,2025060110,2025,1,30,,,6,10,6/1/25 9:00,20250601
1,1,2025060111,2025,1,30,,,6,11,6/1/25 10:00,20250601
1,1,2025060112,2025,1,30,,,6,12,6/1/25 11:00,20250601
1,1,2025060113,2025,1,30,,,6,13,6/1/25 12:00,20250601
1,1,2025060114,2025,1,30,,,6,14,6/1/25 13:00,20250601
1,1,2025060115,2025,1,30,,,6,15,6/1/25 14:00,20250601
1,1,2025060116,2025,1,30,,,6,16,6/1/25 15:00,20250601
1,1,2025060117,2025,1,30,,,6,17,6/1/25 16:00,20250601
1,1,2025060118,2025,1,30,,,6,18,6/1/25 17:00,20250601
1,1,2025060119,2025,1,30,,,6,19,6/1/25 18:00,20250601
1,1,2025060120,2025,1,30,,,6,20,6/1/25 19:00,20250601
1,1,2025060121,2025,1,30,,,6,21,6/1/25 20:00,20250601
1,1,2025060122,2025,1,30,,,6,22,6/1/25 21:00,20250601
1,1,2025060123,2025,1,30,,,6,23,6/1/25 22:00,20250601
1,1,2025060124,2025,1,30,,,6,24,6/1/25 23:00,20250601
1,1,2025070101,2025,1,31,,,7,1,7/1/25 0:00,20250701
1,1,2025070102,2025,1,31,,,7,2,7/1/25 1:00,20250701
1,1,2025070103,2025,1,31,,,7,3,7/1/25 2:00,20250701
1,1,2025070104,2025,1,31,,,7,4,7/1/25 3:00,20250701
1,1,2025070105,2025,1,31,,,7,5,7/1/25 4:00,20250701
1,1,2025070106,2025,1,31,,,7,6,7/1/25 5:00,20250701
1,1,2025070107,2025,1,31,,,7,7,7/1/25 6:00,20250701
1,1,2025070108,2025,1,31,,,7,8,7/1/25 7:00,20250701
1,1,2025070109,2025,1,31,,,7,9,7/1/25 8:00,20250701
1,1,2025070110,2025,1,31,,,7,10,7/1/25 9:00,20250701
1,1,2025070111,2025,1,31,,,7,11,7/1/25 10:00,20250701
1,1,2025070112,2025,1,31,,,7,12,7/1/25 11:00,20250701
1,1,2025070113,2025,1,31,,,7,13,7/1/25 12:00,20250701
1,1,2025070114,2025,1,31,,,7,14,7/1/25 13:00,20250701
1,1,2025070115,2025,1,31,,,7,15,7/1/25 14:00,20250701
1,1,2025070116,2025,1,31,,,7,16,7/1/25 15:00,20250701
1,1,2025070117,2025,1,31,,,7,17,7/1/25 16:00,20250701
1,1,2025070118,2025,1,31,,,7,18,7/1/25 17:00,20250701
1,1,2025070119,2025,1,31,,,7,19,7/1/25 18:00,20250701
1,1,2025070120,2025,1,31,,,7,20,7/1/25 19:00,20250701
1,1,2025070121,2025,1,31,,,7,21,7/1/25 20:00,20250701
1,1,2025070122,2025,1,31,,,7,22,7/1/25 21:00,20250701
1,1,2025070123,2025,1,31,,,7,23,7/1/25 22:00,20250701
1,1,2025070124,2025,1,31,,,7,24,7/1/25 23:00,20250701
1,1,2025080101,2025,1,31,,,8,1,8/1/25 0:00,20250801
1,1,2025080102,2025,1,31,,,8,2,8/1/25 1:00,20250801
1,1,2025080103,2025,1,31,,,8,3,8/1/25 2:00,20250801
1,1,2025080104,2025,1,31,,,8,4,8/1/25 3:00,20250801
1,1,2025080105,2025,1,31,,,8,5,8/1/25 4:00,20250801
1,1,2025080106,2025,1,31,,,8,6,8/1/25 5:00,20250801
1,1,2025080107,2025,1,31,,,8,7,8/1/25 6:00,20250801
1,1,2025080108,2025,1,31,,,8,8,8/1/25 7:00,20250801
1,1,2025080109,2025,1,31,,,8,9,8/1/25 8:00,20250801
1,1,2025080110,2025,1,31,,,8,10,8/1/25 9:00,20250801
1,1,2025080111,2025,1,31,,,8,11,8/1/25 10:00,20250801
1,1,2025080112,2025,1,31,,,8,12,8/1/25 11:00,20250801
1,1,2025080113,2025,1,31,,,8,13,8/1/25 12:00,20250801
1,1,2025080114,2025,1,31,,,8,14,8/1/25 13:00,20250801
1,1,2025080115,2025,1,31,,,8,15,8/1/25 14:00,20250801
1,1,2025080116,2025,1,31,,,8,16,8/1/25 15:00,20250801
1,1,2025080117,2025,1,31,,,8,17,8/1/25 16:00,20250801
1,1,2025080118,2025,1,31,,,8,18,8/1/25 17:00,20250801
1,1,2025080119,2025,1,31,,,8,19,8/1/25 18:00,20250801
1,1,2025080120,2025,1,31,,,8,20,8/1/25 19:00,20250801
1,1,2025080121,2025,1,31,,,8,21,8/1/25 20:00,20250801
1,1,2025080122,2025,1,31,,,8,22,8/1/25 21:00,20250801
1,1,2025080123,2025,1,31,,,8,23,8/1/25 22:00,20250801
1,1,2025080124,2025,1,31,,,8,24,8/1/25 23:00,20250801
1,1,2025090101,2025,1,30,,,9,1,9/1/25 0:00,20250901
1,1,2025090102,2025,1,30,,,9,2,9/1/25 1:00,20250901
1,1,2025090103,2025,1,30,,,9,3,9/1/25 2:00,20250901
1,1,2025090104,2025,1,30,,,9,4,9/1/25 3:00,20250901
1,1,2025090105,2025,1,30,,,9,5,9/1/25 4:00,20250901
1,1,2025090106,2025,1,30,,,9,6,9/1/25 5:00,20250901
1,1,2025090107,2025,1,30,,,9,7,9/1/25 6:00,20250901
1,1,2025090108,2025,1,30,,,9,8,9/1/25 7:00,20250901
1,1,2025090109,2025,1,30,,,9,9,9/1/25 8:00,20250901
1,1,2025090110,2025,1,30,,,9,10,9/1/25 9:00,20250901
1,1,2025090111,2025,1,30,,,9,11,9/1/25 10:00,20250901
1,1,2025090112,2025,1,30,,,9,12,9/1/25 11:00,20250901
1,1,2025090113,2025,1,30,,,9,13,9/1/25 12:00,20250901
1,1,2025090114,2025,1,30,,,9,14,9/1/25 13:00,20250901
1,1,2025090115,2025,1,30,,,9,15,9/1/25 14:00,20250901
1,1,2025090116,2025,1,30,,,9,16,9/1/25 15:00,20250901
1,1,2025090117,2025,1,30,,,9,17,9/1/25 16:00,20250901
1,1,2025090118,2025,1,30,,,9,18,9/1/25 17:00,20250901
1,1,2025090119,2025,1,30,,,9,19,9/1/25 18:00,20250901
1,1,2025090120,2025,1,30,,,9,20,9/1/25 19:00,20250901
1,1,2025090121,2025,1,30,,,9,21,9/1/25 20:00,20250901
1,1,2025090122,2025,1,30,,,9,22,9/1/25 21:00,20250901
1,1,2025090123,2025,1,30,,,9,23,9/1/25 22:00,20250901
1,1,2025090124,2025,1,30,,,9,24,9/1/25 23:00,20250901
1,1,2025100101,2025,1,31,,,10,1,10/1/25 0:00,20251001
1,1,2025100102,2025,1,31,,,10,2,10/1/25 1:00,20251001
1,1,2025100103,2025,1,31,,,10,3,10/1/25 2:00,20251001
1,1,2025100104,2025,1,31,,,10,4,10/1/25 3:00,20251001
1,1,2025100105,2025,1,31,,,10,5,10/1/25 4:00,20251001
1,1,2025100106,2025,1,31,,,10,6,10/1/25 5:00,20251001
1,1,2025100107,2025,1,31,,,10,7,10/1/25 6:00,20251001
1,1,2025100108,2025,1,31,,,10,8,10/1/25 7:00,20251001
1,1,2025100109,2025,1,31,,,10,9,10/1/25 8:00,20251001
1,1,2025100110,2025,1,31,,,10,10,10/1/25 9:00,20251001
1,1,2025100111,2025,1,31,,,10,11,10/1/25 10:00,20251001
1,1,2025100112,2025,1,31,,,10,12,10/1/25 11:00,20251001
1,1,2025100113,2025,1,31,,,10,13,10/1/25 12:00,20251001
1,1,2025100114,2025,1,31,,,10,14,10/1/25 13:00,20251001
1,1,2025100115,2025,1,31,,,10,15,10/1/25 14:00,20251001
1,1,2025100116,2025,1,31,,,10,16,10/1/25 15:00,20251001
1,1,2025100117,2025,1,31,,,10,17,10/1/25 16:00,20251001
1,1,2025100118,2025,1,31,,,10,18,10/1/25 17:00,20251001
1,1,2025100119,2025,1,31,,,10,19,10/1/25 18:00,20251001
1,1,2025100120,2025,1,31,,,10,20,10/1/25 19:00,20251001
1,1,2025100121,2025,1,31,,,10,21,10/1/25 20:00,20251001
1,1,2025100122,2025,1,31,,,10,22,10/1/25 21:00,20251001
1,1,2025100123,2025,1,31,,,10,23,10/1/25 22:00,20251001
1,1,2025100124,2025,1,31,,,10,24,10/1/25 23:00,20251001
1,1,2025110101,2025,1,30,,,11,1,11/1/25 0:00,20251101
1,1,2025110102,2025,1,30,,,11,2,11/1/25 1:00,20251101
1,1,2025110103,2025,1,30,,,11,3,11/1/25 2:00,20251101
1,1,2025110104,2025,1,30,,,11,4,11/1/25 3:00,20251101
1,1,2025110105,2025,1,30,,,11,5,11/1/25 4:00,20251101
1,1,2025110106,2025,1,30,,,11,6,11/1/25 5:00,20251101
1,1,2025110107,2025,1,30,,,11,7,11/1/25 6:00,20251101
1,1,2025110108,2025,1,30,,,11,8,11/1/25 7:00,20251101
1,1,2025110109,2025,1,30,,,11,9,11/1/25 8:00,20251101
1,1,2025110110,2025,1,30,,,11,10,11/1/25 9:00,20251101
1,1,2025110111,2025,1,30,,,11,11,11/1/25 10:00,20251101
1,1,2025110112,2025,1,30,,,11,12,11/1/25 11:00,20251101
1,1,2025110113,2025,1,30,,,11,13,11/1/25 12:00,20251101
1,1,2025110114,2025,1,30,,,11,14,11/1/25 13:00,20251101
1,1,2025110115,2025,1,30,,,11,15,11/1/25 14:00,20251101
1,1,2025110116,2025,1,30,,,11,16,11/1/25 15:00,20251101
1,1,2025110117,2025,1,30,,,11,17,11/1/25 16:00,20251101
1,1,2025110118,2025,1,30,,,11,18,11/1/25 17:00,20251101
1,1,2025110119,2025,1,30,,,11,19,11/1/25 18:00,20251101
1,1,2025110120,2025,1,30,,,11,20,11/1/25 19:00,20251101
1,1,2025110121,2025,1,30,,,11,21,11/1/25 20:00,20251101
1,1,2025110122,2025,1,30,,,11,22,11/1/25 21:00,20251101
1,1,2025110123,2025,1,30,,,11,23,11/1/25 22:00,20251101
1,1,2025110124,2025,1,30,,,11,24,11/1/25 23:00,20251101
1,1,2025120101,2025,1,31,,,12,1,12/1/25 0:00,20251201
1,1,2025120102,2025,1,31,,,12,2,12/1/25 1:00,20251201
1,1,2025120103,2025,1,31,,,12,3,12/1/25 2:00,20251201
1,1,2025120104,2025,1,31,,,12,4,12/1/25 3:00,20251201
1,1,2025120105,2025,1,31,,,12,5,12/1/25 4:00,20251201
1,1,2025120106,2025,1,31,,,12,6,12/1/25 5:00,20251201
1,1,2025120107,2025,1,31,,,12,7,12/1/25 6:00,20251201
1,1,2025120108,2025,1,31,,,12,8,12/1/25 7:00,20251201
1,1,2025120109,2025,1,31,,,12,9,12/1/25 8:00,20251201
1,1,2025120110,2025,1,31,,,12,10,12/1/25 9:00,20251201
1,1,2025120111,2025,1,31,,,12,11,12/1/25 10:00,20251201
1,1,2025120112,2025,1,31,,,12,12,12/1/25 11:00,20251201
1,1,2025120113,2025,1,31,,,12,13,12/1/25 12:00,20251201
1,1,2025120114,2025,1,31,,,12,14,12/1/25 13:00,20251201
1,1,2025120115,2025,1,31,,,12,15,12/1/25 14:00,20251201
1,1,2025120116,2025,1,31,,,12,16,12/1/25 15:00,20251201
1,1,2025120117,2025,1,31,,,12,17,12/1/25 16:00,20251201
1,1,2025120118,2025,1,31,,,12,18,12/1/25 17:00,20251201
1,1,2025120119,2025,1,31,,,12,19,12/1/25 18:00,20251201
1,1,2025120120,2025,1,31,,,12,20,12/1/25 19:00,20251201
1,1,2025120121,2025,1,31,,,12,21,12/1/25 20:00,20251201
1,1,2025120122,2025,1,31,,,12,22,12/1/25 21:00,20251201
1,1,2025120123,2025,1,31,,,12,23,12/1/25 22:00,20251201
1,1,2025120124,2025,1,31,,,12,24,12/1/25 23:00,20251201
